Time (s);Bx (µT);By (µT);Bz (µT)
5.3651873199;-45.2650954637;-1927.5932253659;-17.2881100863
5.3774927954;-45.6191767053;-1928.5191804878;-20.2229259911
5.3897982709;-45.9732579468;-1926.8215960976;-18.4061351929
5.4021037464;-46.3273391884;-1927.9018770732;-21.6204573743
5.4144092219;-46.1502985676;-1927.2845736585;-21.7602105126
5.4267146974;-45.9732579468;-1926.0499668293;-22.4589762042
5.4390201729;-45.4421360845;-1927.1302478049;-23.1577418958
5.4513256484;-45.4421360845;-1926.6672702439;-24.1360138641
5.4636311239;-45.9732579468;-1927.4388995122;-25.2540389706
5.4759365994;-44.9110142222;-1927.9018770732;-23.8565075874
5.4882420749;-45.9732579468;-1928.0562029268;-24.5552732790
5.5005475504;-45.6191767053;-1927.2845736585;-22.3192230659
5.5128530259;-45.2650954637;-1927.7475512195;-23.2974950341
5.5251585014;-45.6191767053;-1927.5932253659;-23.1577418958
5.5374639769;-45.6191767053;-1927.2845736585;-24.2757670024
5.5497694524;-46.6814204299;-1926.3586185366;-23.8565075874
5.5620749280;-46.6814204299;-1926.2042926829;-25.2540389706
5.5743804035;-46.6814204299;-1926.2042926829;-22.5987293425
5.5866858790;-46.6814204299;-1926.8215960976;-25.1142858323
5.5989913545;-46.8584610507;-1926.5129443902;-23.8565075874
5.6112968300;-47.0355016715;-1926.3586185366;-23.9962607257
5.6236023055;-47.2125422922;-1926.5129443902;-26.7913234922
5.6359077810;-47.2125422922;-1926.2042926829;-26.2323109389
5.6482132565;-47.0355016715;-1925.7413151220;-25.2540389706
5.6605187320;-47.5666235338;-1925.1240117073;-27.9093485987
5.6728242075;-46.3273391884;-1924.6610341463;-25.9528046622
5.6851296830;-47.2125422922;-1925.4326634146;-26.0925578005
5.6974351585;-46.8584610507;-1925.8956409756;-24.8347795557
5.7097406340;-47.7436641545;-1926.3586185366;-24.6950264173
5.7220461095;-47.2125422922;-1925.5869892683;-25.3937921089
5.7343515850;-47.5666235338;-1925.7413151220;-24.6950264173
5.7466570605;-47.0355016715;-1926.0499668293;-20.9216916827
5.7589625360;-47.0355016715;-1926.0499668293;-22.0397167892
5.7712680115;-46.3273391884;-1927.4388995122;-22.1794699276
5.7835734870;-47.2125422922;-1926.9759219512;-19.8036665761
5.7958789625;-47.3895829130;-1926.9759219512;-19.3844071611
5.8081844380;-47.2125422922;-1926.3586185366;-18.9651477462
5.8204899135;-46.6814204299;-1926.9759219512;-17.1483569480
5.8327953890;-48.0977453961;-1925.1240117073;-18.6856414695
5.8451008646;-47.7436641545;-1926.6672702439;-15.8905787031
5.8574063401;-47.7436641545;-1926.9759219512;-17.8471226396
5.8697118156;-48.0977453961;-1926.2042926829;-18.8253946079
5.8820172911;-47.2125422922;-1926.2042926829;-18.5458883312
5.8943227666;-48.8059078792;-1924.0437307317;-15.6110724265
5.9066282421;-47.7436641545;-1925.7413151220;-17.8471226396
5.9189337176;-47.2125422922;-1925.8956409756;-18.5458883312
5.9312391931;-47.5666235338;-1926.3586185366;-17.2881100863
5.9435446686;-46.8584610507;-1925.8956409756;-14.2135410433
5.9558501441;-46.8584610507;-1926.3586185366;-12.6762565217
5.9681556196;-47.0355016715;-1926.0499668293;-14.0737879049
5.9804610951;-46.1502985676;-1927.5932253659;-10.8594657235
5.9927665706;-47.0355016715;-1927.9018770732;-12.1172439684
6.0050720461;-45.9732579468;-1927.1302478049;-12.8160096600
6.0173775216;-45.2650954637;-1927.4388995122;-9.0426749254
6.0296829971;-45.4421360845;-1928.0562029268;-8.4836623721
6.0419884726;-46.3273391884;-1927.1302478049;-9.0426749254
6.0542939481;-45.9732579468;-1927.5932253659;-8.9029217871
6.0665994236;-45.7962173261;-1929.1364839024;-5.4090933290
6.0789048991;-45.9732579468;-1927.5932253659;-9.0426749254
6.0912103746;-45.6191767053;-1925.7413151220;-7.5053904038
6.1035158501;-45.7962173261;-1926.8215960976;-6.3873652973
6.1158213256;-45.6191767053;-1928.0562029268;-7.5053904038
6.1281268012;-45.6191767053;-1928.5191804878;-6.6668715739
6.1404322767;-44.7339736014;-1928.9821580488;-8.0644029571
6.1527377522;-44.7339736014;-1928.5191804878;-7.5053904038
6.1650432277;-44.9110142222;-1929.4451356098;-8.0644029571
6.1773487032;-44.2028517391;-1929.4451356098;-6.6668715739
6.1896541787;-44.7339736014;-1929.1364839024;-6.5271184356
6.2019596542;-44.2028517391;-1928.8278321951;-6.9463778506
6.2142651297;-43.4946892560;-1930.0624390244;-6.1078590206
6.2265706052;-44.3798923599;-1930.0624390244;-3.8718088075
6.2388760807;-42.9635673937;-1930.2167648781;-7.5053904038
6.2511815562;-43.1406080145;-1929.9081131707;-7.7848966805
6.2634870317;-43.6717298768;-1929.4451356098;-6.8066247122
6.2757925072;-44.0258111184;-1929.7537873171;-4.8500807757
6.2880979827;-42.7865267730;-1929.4451356098;-6.9463778506
6.3004034582;-43.4946892560;-1928.5191804878;-5.5488464673
6.3127089337;-43.8487704976;-1928.8278321951;-6.1078590206
6.3250144092;-43.4946892560;-1928.0562029268;-4.1513150841
6.3373198847;-44.5569329807;-1929.7537873171;-7.3656372655
6.3496253602;-44.2028517391;-1929.4451356098;-9.4619343403
6.3619308357;-44.0258111184;-1929.9081131707;-9.1824280637
6.3742363112;-44.9110142222;-1928.6735063415;-9.3221812020
6.3865417867;-45.6191767053;-1928.3648546341;-10.1607000319
6.3988472622;-45.9732579468;-1929.1364839024;-12.5365033834
6.4111527378;-45.2650954637;-1929.1364839024;-12.6762565217
6.4234582133;-44.9110142222;-1929.2908097561;-15.0520598732
6.4357636888;-45.6191767053;-1930.2167648781;-13.5147753516
6.4480691643;-45.2650954637;-1929.4451356098;-14.3532941816
6.4603746398;-45.9732579468;-1928.9821580488;-15.1918130115
6.4726801153;-45.7962173261;-1927.7475512195;-14.2135410433
6.4849855908;-44.7339736014;-1928.6735063415;-15.6110724265
6.4972910663;-46.1502985676;-1928.5191804878;-14.0737879049
6.5095965418;-45.7962173261;-1930.2167648781;-15.1918130115
6.5219020173;-46.3273391884;-1928.6735063415;-13.6545284900
6.5342074928;-45.6191767053;-1929.2908097561;-13.3750222133
6.5465129683;-45.9732579468;-1929.2908097561;-15.0520598732
6.5588184438;-45.9732579468;-1927.5932253659;-14.9123067349
6.5711239193;-45.4421360845;-1928.0562029268;-15.3315661498
6.5834293948;-45.9732579468;-1928.9821580488;-19.2446540228
6.5957348703;-45.2650954637;-1929.7537873171;-18.2663820546
6.6080403458;-46.1502985676;-1929.1364839024;-18.6856414695
6.6203458213;-46.1502985676;-1928.8278321951;-18.6856414695
6.6326512968;-46.1502985676;-1928.0562029268;-20.6421854060
6.6449567723;-46.3273391884;-1927.7475512195;-21.6204573743
6.6572622478;-46.5043798091;-1926.9759219512;-22.7384824808
6.6695677233;-46.5043798091;-1926.6672702439;-23.4372481724
6.6818731988;-47.0355016715;-1926.3586185366;-20.9216916827
6.6941786744;-47.5666235338;-1925.2783375610;-22.4589762042
6.7064841499;-47.9207047753;-1925.1240117073;-22.8782356192
6.7187896254;-47.5666235338;-1925.7413151220;-23.0179887575
6.7310951009;-47.7436641545;-1925.2783375610;-22.7384824808
6.7434005764;-47.2125422922;-1926.2042926829;-21.8999636509
6.7557060519;-47.5666235338;-1926.5129443902;-22.8782356192
6.7680115274;-47.7436641545;-1925.7413151220;-22.4589762042
6.7803170029;-47.0355016715;-1925.7413151220;-18.4061351929
6.7926224784;-47.5666235338;-1925.1240117073;-20.9216916827
6.8049279539;-47.5666235338;-1924.3523824390;-21.0614448210
6.8172334294;-47.0355016715;-1925.8956409756;-20.3626791294
6.8295389049;-47.3895829130;-1926.3586185366;-19.8036665761
6.8418443804;-47.7436641545;-1926.2042926829;-20.9216916827
6.8541498559;-47.9207047753;-1925.2783375610;-23.8565075874
6.8664553314;-47.9207047753;-1926.5129443902;-21.0614448210
6.8787608069;-47.3895829130;-1925.8956409756;-20.0831728527
6.8910662824;-47.5666235338;-1924.8153600000;-19.3844071611
6.9033717579;-47.5666235338;-1926.6672702439;-19.8036665761
6.9156772334;-48.8059078792;-1925.1240117073;-18.2663820546
6.9279827089;-48.4518266376;-1924.5067082927;-18.6856414695
6.9402881844;-48.0977453961;-1925.7413151220;-21.0614448210
6.9525936599;-48.0977453961;-1925.7413151220;-20.3626791294
6.9648991354;-48.4518266376;-1925.5869892683;-18.6856414695
6.9772046110;-48.8059078792;-1926.0499668293;-19.5241602995
6.9895100865;-49.3370297415;-1924.8153600000;-16.5893443947
7.0018155620;-49.5140703622;-1925.4326634146;-16.8688506714
7.0141210375;-49.1599891207;-1926.0499668293;-14.7725535965
7.0264265130;-47.7436641545;-1925.8956409756;-14.4930473199
7.0387319885;-48.4518266376;-1925.1240117073;-13.2352690750
7.0510374640;-47.9207047753;-1925.2783375610;-10.9992188619
7.0633429395;-48.2747860168;-1926.3586185366;-10.5799594469
7.0756484150;-47.7436641545;-1926.6672702439;-11.1389720002
7.0879538905;-47.2125422922;-1927.4388995122;-9.7414406170
7.1002593660;-46.8584610507;-1927.4388995122;-9.1824280637
7.1125648415;-46.1502985676;-1927.5932253659;-8.7631686487
7.1248703170;-46.1502985676;-1927.1302478049;-9.4619343403
7.1371757925;-45.9732579468;-1928.6735063415;-8.0644029571
7.1494812680;-45.2650954637;-1928.2105287805;-9.0426749254
7.1617867435;-45.6191767053;-1927.4388995122;-10.4402063086
7.1740922190;-45.4421360845;-1927.9018770732;-9.8811937553
7.1863976945;-45.2650954637;-1927.5932253659;-9.3221812020
7.1987031700;-45.6191767053;-1928.5191804878;-5.4090933290
7.2110086455;-45.0880548430;-1928.5191804878;-7.5053904038
7.2233141210;-43.6717298768;-1927.9018770732;-4.2910682225
7.2356195965;-44.0258111184;-1928.0562029268;-4.1513150841
7.2479250720;-44.2028517391;-1927.9018770732;-3.5923025309
7.2602305476;-43.8487704976;-1927.7475512195;-2.6140305626
7.2725360231;-43.6717298768;-1928.3648546341;-2.3345242860
7.2848414986;-42.6094861522;-1927.7475512195;0.1810322038
7.2971469741;-42.0783642899;-1928.6735063415;-0.2382272111
7.3094524496;-42.0783642899;-1928.9821580488;-0.2382272111
7.3217579251;-41.9013236691;-1928.8278321951;-1.0767460411
7.3340634006;-42.0783642899;-1928.6735063415;-1.0767460411
7.3463688761;-41.7242830483;-1929.2908097561;-2.3345242860
7.3586743516;-40.8390799445;-1930.9883941463;-0.2382272111
7.3709798271;-40.6620393237;-1931.1427200000;-0.6574866261
7.3832853026;-40.1309174614;-1930.6797424390;0.8797978954
7.3955907781;-40.4849987029;-1930.5254165854;-0.7972397644
7.4078962536;-40.6620393237;-1930.6797424390;-4.8500807757
7.4202017291;-40.1309174614;-1930.8340682927;-2.6140305626
7.4325072046;-39.5997955991;-1931.7600234146;-3.4525493925
7.4448126801;-39.7768362199;-1930.3710907317;-1.0767460411
7.4571181556;-41.0161205653;-1931.6056975610;-3.1730431159
7.4694236311;-40.4849987029;-1930.9883941463;-3.8718088075
7.4817291066;-41.3702018068;-1930.8340682927;-1.7755117327
7.4940345821;-41.1931611860;-1930.6797424390;-3.8718088075
7.5063400576;-41.5472424276;-1929.1364839024;-2.3345242860
7.5186455331;-40.8390799445;-1930.3710907317;-4.0115619458
7.5309510086;-41.3702018068;-1930.3710907317;-5.5488464673
7.5432564841;-41.7242830483;-1930.8340682927;-2.8935368392
7.5555619597;-41.7242830483;-1929.2908097561;-4.1513150841
7.5678674352;-42.2554049107;-1929.5994614634;-4.5705744991
7.5801729107;-42.4324455314;-1928.8278321951;-4.7103276374
7.5924783862;-41.7242830483;-1930.0624390244;-4.0115619458
7.6047838617;-41.7242830483;-1928.8278321951;-5.4090933290
7.6170893372;-42.7865267730;-1929.2908097561;-6.3873652973
7.6293948127;-42.2554049107;-1930.3710907317;-8.3439092338
7.6417002882;-42.2554049107;-1929.1364839024;-8.9029217871
7.6540057637;-42.9635673937;-1930.2167648781;-7.6451435422
7.6663112392;-42.9635673937;-1930.9883941463;-8.3439092338
7.6786167147;-43.4946892560;-1930.2167648781;-9.7414406170
7.6909221902;-44.0258111184;-1929.9081131707;-10.4402063086
7.7032276657;-43.3176486353;-1930.2167648781;-10.9992188619
7.7155331412;-43.4946892560;-1928.9821580488;-9.6016874787
7.7278386167;-44.7339736014;-1929.4451356098;-13.3750222133
7.7401440922;-45.9732579468;-1929.1364839024;-11.6979845535
7.7524495677;-46.1502985676;-1929.1364839024;-11.2787251385
7.7647550432;-45.7962173261;-1926.8215960976;-12.6762565217
7.7770605187;-46.3273391884;-1928.8278321951;-11.2787251385
7.7893659942;-46.6814204299;-1927.5932253659;-10.0209468936
7.8016714697;-45.4421360845;-1927.4388995122;-10.8594657235
7.8139769452;-46.8584610507;-1927.4388995122;-11.6979845535
7.8262824207;-47.3895829130;-1927.1302478049;-12.8160096600
7.8385878963;-47.5666235338;-1926.8215960976;-10.5799594469
7.8508933718;-47.2125422922;-1926.8215960976;-11.9774908301
7.8631988473;-47.7436641545;-1927.9018770732;-12.2569971068
7.8755043228;-48.9829484999;-1926.8215960976;-11.1389720002
7.8878097983;-49.1599891207;-1926.2042926829;-13.9340347666
7.9001152738;-48.6288672584;-1927.1302478049;-13.9340347666
7.9124207493;-47.9207047753;-1925.4326634146;-13.2352690750
7.9247262248;-48.2747860168;-1926.3586185366;-13.3750222133
7.9370317003;-48.9829484999;-1927.2845736585;-16.3098381181
7.9493371758;-49.5140703622;-1925.7413151220;-14.3532941816
7.9616426513;-49.5140703622;-1926.2042926829;-16.8688506714
7.9739481268;-49.8681516038;-1926.2042926829;-14.9123067349
7.9862536023;-48.8059078792;-1925.8956409756;-12.6762565217
7.9985590778;-49.5140703622;-1924.8153600000;-11.9774908301
8.0108645533;-49.1599891207;-1925.2783375610;-13.0955159367
8.0231700288;-49.3370297415;-1926.0499668293;-11.9774908301
8.0354755043;-49.3370297415;-1924.1980565854;-7.0861309889
8.0477809798;-48.9829484999;-1925.1240117073;-11.9774908301
8.0600864553;-48.8059078792;-1923.4264273171;-9.4619343403
8.0723919308;-48.8059078792;-1924.6610341463;-8.9029217871
8.0846974063;-48.9829484999;-1924.3523824390;-9.4619343403
8.0970028818;-48.8059078792;-1926.0499668293;-9.1824280637
8.1093083573;-48.8059078792;-1924.8153600000;-10.9992188619
8.1216138329;-48.2747860168;-1925.2783375610;-8.3439092338
8.1339193084;-47.2125422922;-1924.8153600000;-6.9463778506
8.1462247839;-47.5666235338;-1924.9696858537;-7.2258841272
8.1585302594;-47.2125422922;-1924.6610341463;-7.2258841272
8.1708357349;-45.9732579468;-1926.6672702439;-5.2693401907
8.1831412104;-45.6191767053;-1926.6672702439;-6.1078590206
8.1954466859;-45.2650954637;-1927.1302478049;-6.1078590206
8.2077521614;-44.5569329807;-1927.1302478049;-4.4308213608
8.2200576369;-44.2028517391;-1926.3586185366;-3.1730431159
8.2323631124;-43.6717298768;-1927.4388995122;-2.8935368392
8.2446685879;-43.4946892560;-1927.4388995122;-1.3562523177
8.2569740634;-42.9635673937;-1926.9759219512;-1.9152648710
8.2692795389;-42.2554049107;-1927.9018770732;-0.2382272111
8.2815850144;-41.3702018068;-1927.2845736585;1.8580698637
8.2938904899;-41.7242830483;-1926.9759219512;-1.0767460411
8.3061959654;-41.0161205653;-1926.5129443902;1.2990573104
8.3185014409;-39.7768362199;-1926.3586185366;2.6965886936
8.3308069164;-40.3079580822;-1926.0499668293;3.6748606618
8.3431123919;-39.7768362199;-1927.4388995122;4.3736263535
8.3554178674;-38.5375518745;-1926.6672702439;2.1375761403
8.3677233429;-37.6523487706;-1928.9821580488;3.2556012469
8.3800288184;-37.2982675291;-1929.7537873171;2.6965886936
8.3923342939;-36.0589831837;-1929.5994614634;3.5351075235
8.4046397695;-35.1737800798;-1929.5994614634;1.9978230020
8.4169452450;-35.5278613214;-1931.6056975610;4.0941200768
8.4292507205;-34.6426582175;-1930.6797424390;4.9326389067
8.4415561960;-33.2263332514;-1932.8403043902;3.8146138002
8.4538616715;-32.8722520098;-1932.3773268293;4.6531326301
8.4661671470;-32.6952113890;-1931.1427200000;6.1904171516
8.4784726225;-31.9870489060;-1931.2970458537;7.4481953965
8.4907780980;-31.4559270437;-1930.6797424390;8.7059736414
8.5030835735;-31.6329676644;-1930.6797424390;9.4047393330
8.5153890490;-30.7477645606;-1932.6859785366;8.9854799180
8.5276945245;-29.8625614567;-1930.9883941463;9.4047393330
8.5400000000;-30.2166426983;-1930.8340682927;8.8457267797
8.5523054755;-29.6855208360;-1930.8340682927;8.5662205031
8.5646109510;-29.6855208360;-1931.2970458537;9.8239987480
8.5769164265;-29.6855208360;-1932.5316526829;7.1686891199
8.5892219020;-29.8625614567;-1931.7600234146;8.8457267797
8.6015273775;-29.6855208360;-1931.9143492683;8.5662205031
8.6138328530;-29.3314395944;-1930.3710907317;8.9854799180
8.6261383285;-29.5084802152;-1932.5316526829;8.2867142264
8.6384438040;-29.8625614567;-1932.8403043902;6.0506640133
8.6507492795;-30.2166426983;-1932.3773268293;7.4481953965
8.6630547550;-30.5707239398;-1932.6859785366;8.0072079498
8.6753602305;-30.9248051813;-1933.3032819512;7.7277016732
8.6876657061;-31.4559270437;-1932.5316526829;5.3518983217
8.6999711816;-31.2788864229;-1934.2292370732;5.4916514600
8.7122766571;-30.2166426983;-1933.7662595122;4.3736263535
8.7245821326;-30.9248051813;-1933.4576078049;5.6314045983
8.7368876081;-31.6329676644;-1934.0749112195;6.4699234283
8.7491930836;-31.4559270437;-1934.3835629268;5.9109108750
8.7614985591;-32.3411301475;-1932.2230009756;7.5879485348
8.7738040346;-32.1640895267;-1931.7600234146;4.7928857684
8.7861095101;-33.0492926306;-1933.3032819512;7.5879485348
8.7984149856;-33.9344957344;-1932.8403043902;4.3736263535
8.8107204611;-33.9344957344;-1932.2230009756;4.5133794918
8.8230259366;-34.8196988383;-1931.4513717073;5.6314045983
8.8353314121;-34.8196988383;-1932.0686751220;4.6531326301
8.8476368876;-35.7049019421;-1931.7600234146;5.0723920451
8.8599423631;-36.7671456668;-1930.8340682927;5.3518983217
8.8722478386;-37.4753081498;-1931.1427200000;1.8580698637
8.8845533141;-37.1212269083;-1930.0624390244;2.9760949702
8.8968587896;-37.4753081498;-1930.2167648781;1.9978230020
8.9091642651;-38.0064300122;-1931.2970458537;2.9760949702
8.9214697406;-38.5375518745;-1928.6735063415;0.7400447571
8.9337752161;-39.0686737368;-1930.0624390244;2.8363418319
8.9460806916;-39.0686737368;-1929.1364839024;2.6965886936
8.9583861671;-39.0686737368;-1928.2105287805;2.1375761403
8.9706916427;-39.7768362199;-1928.0562029268;2.4170824170
8.9829971182;-39.4227549783;-1928.6735063415;0.4605384805
8.9953025937;-40.1309174614;-1927.1302478049;4.6531326301
9.0076080692;-39.9538768406;-1926.6672702439;2.8363418319
9.0199135447;-39.7768362199;-1925.7413151220;2.1375761403
9.0322190202;-39.7768362199;-1926.0499668293;3.3953543852
9.0445244957;-39.9538768406;-1926.6672702439;3.6748606618
9.0568299712;-39.7768362199;-1926.8215960976;3.5351075235
9.0691354467;-39.9538768406;-1925.5869892683;4.0941200768
9.0814409222;-40.1309174614;-1926.2042926829;4.0941200768
9.0937463977;-40.8390799445;-1926.2042926829;4.9326389067
9.1060518732;-40.6620393237;-1925.5869892683;4.7928857684
9.1183573487;-39.9538768406;-1927.1302478049;4.3736263535
9.1306628242;-40.4849987029;-1924.5067082927;6.0506640133
9.1429682997;-39.5997955991;-1926.3586185366;4.7928857684
9.1552737752;-39.9538768406;-1925.4326634146;5.3518983217
9.1675792507;-40.4849987029;-1925.5869892683;5.9109108750
9.1798847262;-39.4227549783;-1925.5869892683;6.1904171516
9.1921902017;-38.7145924952;-1925.8956409756;6.7494297049
9.2044956772;-38.3605112537;-1926.2042926829;8.7059736414
9.2168011527;-37.2982675291;-1925.5869892683;8.8457267797
9.2291066282;-36.7671456668;-1925.2783375610;9.5444924713
9.2414121037;-36.2360238045;-1925.5869892683;8.4264673648
9.2537175793;-35.3508207006;-1924.9696858537;11.0817769929
9.2660230548;-33.9344957344;-1925.1240117073;13.3178272060
9.2783285303;-33.2263332514;-1925.4326634146;10.8022707162
9.2906340058;-32.5181707683;-1925.1240117073;13.7370866210
9.3029394813;-31.6329676644;-1925.5869892683;9.9637518863
9.3152449568;-30.5707239398;-1926.5129443902;11.7805426845
9.3275504323;-30.0396020775;-1927.1302478049;12.0600489611
9.3398559078;-28.8003177321;-1928.9821580488;14.7153585892
9.3521613833;-28.2691958698;-1928.2105287805;9.9637518863
9.3644668588;-27.7380740075;-1928.6735063415;13.1780740677
9.3767723343;-27.2069521452;-1928.8278321951;13.7370866210
9.3890778098;-26.8528709036;-1929.2908097561;12.6190615144
9.4013832853;-25.6135865582;-1928.6735063415;12.3395552378
9.4136887608;-23.6661397298;-1931.2970458537;14.7153585892
9.4259942363;-23.1350178674;-1930.6797424390;13.5973334826
9.4382997118;-22.0727741428;-1930.9883941463;15.2743711425
9.4506051873;-20.6564491767;-1930.6797424390;13.3178272060
9.4629106628;-20.4794085559;-1930.3710907317;13.5973334826
9.4752161383;-19.0630835897;-1929.9081131707;15.8333836958
9.4875216138;-17.6467586236;-1929.2908097561;16.9514088024
9.4998270893;-16.4074742782;-1930.6797424390;16.5321493874
9.5121325648;-15.5222711743;-1930.5254165854;15.8333836958
9.5244380403;-14.2829868289;-1930.0624390244;17.5104213556
9.5367435159;-12.1584993797;-1932.0686751220;14.8551117275
9.5490489914;-11.0962556551;-1932.0686751220;17.9296807706
9.5613544669;-10.5651337927;-1932.2230009756;15.9731368341
9.5736599424;-9.5028900681;-1933.3032819512;16.5321493874
9.5859654179;-8.4406463435;-1933.6119336585;16.6719025257
9.5982708934;-8.4406463435;-1932.6859785366;17.3706682173
9.6105763689;-6.8472807566;-1933.9205853659;15.8333836958
9.6228818444;-6.1391182735;-1935.1551921951;17.3706682173
9.6351873199;-5.7850370319;-1934.2292370732;17.2309150790
9.6474927954;-5.7850370319;-1935.4638439024;16.3923962491
9.6597982709;-4.7227933073;-1935.0008663415;15.6936305575
9.6721037464;-4.7227933073;-1935.0008663415;15.6936305575
9.6844092219;-3.8375902035;-1935.3095180488;16.5321493874
9.6967146974;-3.3064683412;-1935.6181697561;18.0694339089
9.7090201729;-3.3064683412;-1935.6181697561;18.0694339089
9.7213256484;-3.1294277204;-1934.3835629268;16.8116556640
9.7336311239;-3.3064683412;-1934.8465404878;17.7899276323
9.7459365994;-3.1294277204;-1934.8465404878;15.5538774191
9.7582420749;-2.2442246165;-1935.0008663415;14.8551117275
9.7705475504;-2.2442246165;-1935.0008663415;14.8551117275
9.7828530259;-2.4212652373;-1935.3095180488;15.9731368341
9.7951585014;-1.5360621335;-1935.6181697561;16.2526431107
9.8074639769;-1.5360621335;-1935.6181697561;16.2526431107
9.8197694524;-0.8278996504;-1936.0811473171;17.0911619407
9.8320749280;-1.0049402711;-1935.4638439024;15.2743711425
9.8443804035;-1.0049402711;-1935.7724956098;14.2960991743
9.8566858790;-1.3590215127;-1934.5378887805;15.2743711425
9.8689913545;-2.2442246165;-1936.2354731707;14.8551117275
9.8812968300;-1.7131027542;-1937.3157541463;14.2960991743
9.8936023055;-2.2442246165;-1935.9268214634;15.9731368341
9.9059077810;-2.7753464789;-1935.9268214634;14.7153585892
9.9182132565;-2.7753464789;-1936.0811473171;15.8333836958
9.9305187320;-3.4835089619;-1935.3095180488;12.7588146527
9.9428242075;-4.3687120658;-1937.0071024390;14.4358523126
9.9551296830;-5.0768745489;-1936.8527765854;16.8116556640
9.9674351585;-5.6079964112;-1936.0811473171;14.2960991743
9.9797406340;-6.1391182735;-1935.9268214634;14.5756054509
9.9920461095;-7.2013619981;-1936.5441248781;15.9731368341
10.0043515850;-7.3784026189;-1934.6922146341;15.5538774191
10.0166570605;-7.7324838604;-1933.9205853659;15.9731368341
10.0289625360;-8.2636057227;-1933.4576078049;17.5104213556
10.0412680115;-7.7324838604;-1933.7662595122;16.1128899724
10.0535734870;-8.4406463435;-1933.4576078049;17.9296807706
10.0658789625;-9.5028900681;-1933.4576078049;16.1128899724
10.0781844380;-8.7947275850;-1932.5316526829;16.5321493874
10.0904899135;-8.6176869643;-1931.9143492683;17.5104213556
10.1027953890;-8.7947275850;-1931.4513717073;19.6067184305
10.1151008646;-8.4406463435;-1933.3032819512;15.8333836958
10.1274063401;-8.9717682058;-1931.4513717073;19.0477058772
10.1397118156;-8.7947275850;-1932.2230009756;16.5321493874
10.1520172911;-8.7947275850;-1931.6056975610;14.7153585892
10.1643227666;-9.3258494474;-1932.0686751220;16.3923962491
10.1766282421;-9.3258494474;-1933.1489560976;16.3923962491
10.1889337176;-9.1488088266;-1932.3773268293;18.6284464622
10.2012391931;-9.3258494474;-1931.2970458537;17.7899276323
10.2135446686;-9.3258494474;-1931.4513717073;16.5321493874
10.2258501441;-9.6799306889;-1929.1364839024;17.9296807706
10.2381556196;-10.0340119304;-1929.5994614634;17.9296807706
10.2504610951;-9.3258494474;-1929.9081131707;19.1874590155
10.2627665706;-9.1488088266;-1929.2908097561;21.0042498137
10.2750720461;-8.9717682058;-1928.9821580488;17.9296807706
10.2873775216;-7.7324838604;-1927.2845736585;20.8644966753
10.2996829971;-8.0865651020;-1929.1364839024;20.7247435370
10.3119884726;-7.3784026189;-1928.3648546341;20.5849903987
10.3242939481;-7.2013619981;-1926.8215960976;20.8644966753
10.3365994236;-5.7850370319;-1928.5191804878;20.1657309837
10.3489048991;-5.4309557904;-1927.9018770732;21.5632623669
10.3612103746;-4.7227933073;-1928.9821580488;22.5415343352
10.3735158501;-3.8375902035;-1929.7537873171;21.0042498137
10.3858213256;-3.4835089619;-1929.4451356098;17.9296807706
10.3981268012;-2.7753464789;-1928.9821580488;18.2091870472
10.4104322767;-1.7131027542;-1928.8278321951;18.7681996005
10.4227377522;-0.6508590296;-1928.9821580488;22.4017811969
10.4350432277;0.2343440742;-1928.9821580488;19.8862247071
10.4473487032;1.1195471781;-1930.3710907317;18.2091870472
10.4596541787;1.6506690404;-1929.2908097561;18.2091870472
10.4719596542;2.5358721443;-1931.6056975610;20.4452372604
10.4842651297;2.7129127650;-1930.0624390244;18.7681996005
10.4965706052;3.9521971104;-1929.4451356098;19.4669652921
10.5088760807;4.1292377312;-1929.7537873171;20.4452372604
10.5211815562;5.5455626974;-1930.0624390244;20.3054841221
10.5334870317;7.1389282843;-1929.5994614634;19.6067184305
10.5457925072;7.3159689051;-1929.7537873171;20.4452372604
10.5580979827;8.5552532505;-1931.4513717073;18.6284464622
10.5704034582;8.5552532505;-1931.7600234146;18.3489401856
10.5827089337;9.4404563543;-1932.5316526829;16.5321493874
10.5950144092;10.1486188374;-1931.9143492683;16.2526431107
10.6073198847;10.3256594582;-1930.8340682927;16.2526431107
10.6196253602;12.4501469074;-1932.3773268293;15.9731368341
10.6319308357;12.9812687697;-1933.4576078049;15.6936305575
10.6442363112;13.8664718736;-1934.8465404878;13.5973334826
10.6565417867;15.4598374605;-1933.6119336585;14.5756054509
10.6688472622;16.1679999436;-1933.9205853659;15.1346180042
10.6811527378;16.8761624267;-1935.9268214634;10.9420238545
10.6934582133;17.4072842890;-1934.0749112195;11.9202958228
10.7057636888;18.6465686344;-1935.3095180488;11.9202958228
10.7180691643;19.0006498759;-1935.1551921951;10.9420238545
10.7303746398;19.1776904967;-1933.1489560976;10.8022707162
10.7426801153;19.3547311174;-1934.3835629268;10.9420238545
10.7549855908;20.2399342213;-1936.5441248781;10.6625175779
10.7672910663;20.0628936005;-1935.3095180488;10.5227644396
10.7795965418;20.7710560836;-1936.2354731707;12.3395552378
10.7919020173;22.1873810498;-1937.4700800000;7.8674548115
10.8042074928;21.6562591875;-1936.6984507317;8.0072079498
10.8165129683;22.5414622913;-1935.7724956098;9.8239987480
