Time (s);Ax (m/s²);Ay (m/s²);Az (m/s²)
4.7751367074;-0.1157556581;9.9086803577;-1.5101606366
4.7850436300;-0.0582063762;9.8119540665;-1.4476802708
4.7949505526;-0.0102486414;9.7539182917;-1.3131071752
4.8048574753;0.0568921874;9.8167903811;-1.1545031697
4.8147643979;0.0712795079;9.9522071888;-0.9093878884
4.8246713205;0.0904626018;9.9570435034;-0.6546602432
4.8345782432;0.1096456957;9.8264630102;-0.3470645961
4.8444851658;0.0760752814;9.6039925403;-0.0442751310
4.8543920884;0.0473006404;9.5169388782;0.2585143341
4.8642990111;0.0233217730;9.4782483617;0.5132419793
4.8742059337;-0.0534106027;9.2557778918;0.7006830767
4.8841128563;-0.0869810171;8.9946169054;0.8016128984
4.8940197789;-0.1589176194;8.9220721869;0.8833179922
4.9039267016;-0.2260584482;9.0187984782;0.8929303562
4.9138336242;-0.2836077300;9.1203610840;0.8112252624
4.9237405468;-0.3651358793;9.1300337131;0.6670398028
4.9336474695;-0.4322767081;9.1783968588;0.4795987054
4.9435543921;-0.4706428960;9.3138136665;0.2392896061
4.9534613147;-0.5090090838;9.4298852160;-0.0538874950
4.9633682373;-0.5042133104;9.4250489015;-0.3662893240
4.9732751600;-0.5186006308;9.3718494413;-0.6546602432
4.9831820826;-0.4850302164;9.3863583850;-0.8901631605
4.9930890052;-0.4274809346;9.4540667888;-1.1545031697
5.0029959279;-0.3939105202;9.5749746529;-1.3611689951
5.0129028505;-0.3123823709;9.7007188315;-1.4813235447
5.0228097731;-0.2356499952;9.7877724937;-1.5582224565
5.0327166958;-0.1828964868;9.8506445830;-1.5438039105
5.0426236184;-0.1205514315;9.9812250762;-1.4476802708
5.0525305410;-0.0342275088;10.0827876820;-1.3179133572
5.0624374636;0.0137302260;10.1504960859;-1.0679918939
5.0723443863;0.0473006404;10.1650050296;-0.7267529730
5.0822513089;0.1096456957;10.1891866024;-0.3903202340
5.0921582315;0.1240330162;10.2327134335;-0.0250504031
5.1020651542;0.1240330162;10.2762402645;0.3209946999
5.1119720768;0.1048499223;10.2955855228;0.6766521668
5.1218789994;0.0952583753;10.3342760393;0.9602169040
5.1317859220;0.0664837344;10.3487849830;1.1813012753
5.1416928447;-0.0054528679;10.3971481286;1.3399052808
5.1515997673;-0.0486148293;10.4261660160;1.3783547367
5.1615066899;-0.1061641111;10.5083833635;1.3399052808
5.1714136126;-0.1781007134;10.5228923072;1.2245569132
5.1813205352;-0.2452415422;10.5760917674;1.0178910878
5.1912274578;-0.2644246361;10.6631454296;0.7295201687
5.2011343805;-0.3171781444;10.7598717208;0.4555677955
5.2110413031;-0.3459527853;10.8179074956;0.1047165105
5.2209482257;-0.3555443323;10.8517616975;-0.2172976825
5.2308551483;-0.3507485588;10.8227438101;-0.5152809656
5.2407620710;-0.3123823709;10.8130711810;-0.7411715189
5.2506689936;-0.2644246361;10.7356901480;-0.9141940704
5.2605759162;-0.1924880338;10.6438001713;-0.9910929822
5.2704828389;-0.1493260725;10.5132196781;-1.0007053461
5.2803897615;-0.1061641111;10.4842017907;-0.9190002524
5.2902966841;-0.0294317353;10.3923118140;-0.7219467910
5.3002036067;0.0185259995;10.3584576121;-0.4672191457
5.3101105294;0.0712795079;10.2085318606;-0.1836544086
5.3200174520;0.1144414692;10.1214781985;0.1623906944
5.3299243746;0.1623992041;10.1650050296;0.5180481613
5.3398312973;0.1959696185;10.1650050296;0.8785118102
5.3497382199;0.1815822980;9.9183529869;1.1957198213
5.3596451425;0.1623992041;9.6330104277;1.4504474665
5.3695520652;0.1240330162;9.5507930801;1.7051751117
5.3794589878;0.1384203367;9.6185014840;1.7532369316
5.3893659104;0.1000541488;9.4782483617;1.8253296614
5.3992728330;0.0329133200;9.2170873753;1.7964925694
5.4091797557;0.0089344526;9.1445426568;1.6907565658
5.4190866783;-0.0390232823;9.2170873753;1.6042452900
5.4289936009;-0.0582063762;9.3089773520;1.3879671007
5.4389005236;-0.1013683376;9.3283226102;1.1764950933
5.4488074462;-0.1397345255;9.3525041830;0.8592870823
5.4587143688;-0.1445302990;9.3476678685;0.5949470731
5.4686212914;-0.1733049399;9.3525041830;0.3065761539
5.4785282141;-0.1876922603;9.3379952393;0.0566546907
5.4884351367;-0.1733049399;9.3283226102;-0.1548173167
5.4983420593;-0.1541218459;9.3670131267;-0.3134213222
5.5082489820;-0.1493260725;9.3379952393;-0.4431882358
5.5181559046;-0.1061641111;9.2702868354;-0.4864438737
5.5280628272;-0.0917767906;9.2074147461;-0.4672191457
5.5379697499;-0.0630021497;9.2944684083;-0.3710955060
5.5478766725;-0.0150444149;9.4250489015;-0.2221038645
5.5577835951;0.0233217730;9.5459567655;-0.0346627670
5.5676905177;0.0568921874;9.5943199112;0.2344834241
5.5775974404;0.0904626018;9.6475193714;0.5180481613
5.5875043630;0.1192372427;9.7249004044;0.8016128984
5.5974112856;0.1288287897;9.7926088082;1.0851776356
5.6073182083;0.1432161101;9.7829361791;1.3639361907
5.6172251309;0.1336245632;9.7103914607;1.5802143801
5.6271320535;0.1671949776;9.6475193714;1.6330823819
5.6370389761;0.1384203367;9.7152277752;1.7147874757
5.6469458988;0.1192372427;9.7539182917;1.7532369316
5.6568528214;0.1096456957;9.7780998645;1.6811442018
5.6667597440;0.0616879609;9.8167903811;1.5609896522
5.6766666667;0.0377090935;9.9280256160;1.3495176448
5.6865735893;-0.0006570944;10.1021329403;1.0659529076
5.6964805119;-0.0438190558;10.2665676354;0.7487448966
5.7063874346;-0.0630021497;10.3778028703;0.3882812477
5.7162943572;-0.0773894702;10.4406749597;0.0326237808
5.7262012798;-0.0917767906;10.5567465092;-0.3038089582
5.7361082024;-0.1061641111;10.6583091150;-0.6162107873
5.7460151251;-0.1157556581;10.6631454296;-0.8084580667
5.7559220477;-0.1157556581;10.6051096548;-0.9766744362
5.7658289703;-0.1061641111;10.5760917674;-1.0631857120
5.7757358930;-0.0869810171;10.6873270024;-1.0776042579
5.7856428156;-0.0677979232;10.7453627771;-0.9670620722
5.7955497382;-0.0630021497;10.7792169791;-0.7844271568
5.8054566608;-0.0294317353;10.7888896082;-0.5537304215
5.8153635835;0.0233217730;10.8662706412;-0.2797780483
5.8252705061;0.0425048670;10.9049611577;0.0037866888
5.8351774287;0.0616879609;10.8759432703;0.3113823359
5.8450843514;0.0904626018;10.7260175189;0.5853347091
5.8549912740;0.0808710548;10.5567465092;0.8352561723
5.8648981966;0.1000541488;10.3874754995;0.9794416319
5.8748051193;0.1192372427;10.2036955461;1.1044023635
5.8847120419;0.0952583753;10.0005703344;1.1188209095
5.8946189645;0.0904626018;9.9135166723;1.0467281797
5.9045258871;0.0808710548;9.9038440432;0.9121550841
5.9144328098;0.0904626018;9.9376982451;0.7487448966
5.9243397324;0.0712795079;9.9812250762;0.5132419793
5.9342466550;0.0616879609;10.0489334801;0.2104525142
5.9441535777;0.0568921874;10.0586061092;-0.1259802248
5.9540605003;0.0377090935;9.9522071888;-0.4239635079
5.9639674229;0.0377090935;9.7974451228;-0.6979158811
5.9738743455;0.0137302260;9.7249004044;-0.9430311623
5.9837812682;0.0233217730;9.7297367189;-1.1064413498
5.9936881908;0.0089344526;9.5459567655;-1.3563628131
6.0035951134;-0.0198401884;9.3815220704;-1.3755875410
6.0135020361;0.0041386791;9.4057036432;-1.3996184509
6.0234089587;0.0041386791;9.6039925403;-1.4092308149
6.0333158813;0.0089344526;9.6862098879;-1.3467504491
6.0432228040;0.0137302260;9.5846472820;-1.2121773535
6.0531297266;0.0185259995;9.4395578451;-0.9814806182
6.0630366492;-0.0006570944;9.4153762723;-0.7459777009
6.0729435718;0.0041386791;9.5507930801;-0.4624129638
6.0828504945;0.0233217730;9.5701383383;-0.2317162285
6.0927574171;0.0233217730;9.2799594646;0.0374299627
6.1026643397;0.0185259995;9.0429800510;0.2585143341
6.1125712624;0.0089344526;9.1638879151;0.4747925234
6.1224781850;0.0281175465;9.4395578451;0.6382027109
6.1323851076;0.0137302260;9.5121025636;0.7343263506
6.1422920303;0.0281175465;9.3911946995;0.7535510786
6.1521989529;0.0425048670;9.3960310141;0.7391325326
6.1621058755;0.0233217730;9.6185014840;0.6478150749
6.1720127981;0.0329133200;9.8216266956;0.4892110694
6.1819197208;0.0233217730;9.8071177519;0.2969637900
6.1918266434;0.0329133200;9.7055551461;0.0566546907
6.2017335660;0.0233217730;9.7926088082;-0.1932667726
6.2116404887;0.0329133200;10.0199155927;-0.4383820538
6.2215474113;0.0377090935;10.2085318606;-0.7027220630
6.2314543339;0.0425048670;10.2617313208;-0.9286126164
6.2413612565;0.0377090935;10.2472223771;-1.1112475318
6.2512681792;0.0473006404;10.3246034102;-1.2362082634
6.2611751018;0.0377090935;10.4842017907;-1.3179133572
6.2710820244;0.0041386791;10.5035470490;-1.2698515373
6.2809889471;0.0185259995;10.3874754995;-1.1833402616
6.2908958697;-0.0102486414;10.3487849830;-0.9718682542
6.3008027923;-0.0294317353;10.4164933868;-0.7748147928
6.3107097150;-0.0390232823;10.5519101946;-0.4912500557
6.3206166376;-0.0582063762;10.5906007111;-0.2124915005
6.3305235602;-0.0965725641;10.5422375655;0.1191350565
6.3404304828;-0.1109598846;10.5180559927;0.4651801594
6.3503374055;-0.1205514315;10.5132196781;0.7199078047
6.3602443281;-0.1541218459;10.5035470490;0.9890539959
6.3701512507;-0.1828964868;10.4503475888;1.1909136393
6.3800581734;-0.1876922603;10.3729665558;1.2966496429
6.3899650960;-0.2068753543;10.3197670956;1.3543238268
6.3998720186;-0.2068753543;10.3536212975;1.2966496429
6.4097789412;-0.2068753543;10.4261660160;1.1813012753
6.4196858639;-0.2068753543;10.4164933868;0.9938601779
6.4295927865;-0.1924880338;10.4358386451;0.7775819885
6.4394997091;-0.1781007134;10.5083833635;0.5613037992
6.4494066318;-0.1301429785;10.5615828237;0.3017699719
6.4593135544;-0.1397345255;10.5374012509;0.0085928708
6.4692204770;-0.0965725641;10.4358386451;-0.2221038645
6.4791273997;-0.0917767906;10.2907492082;-0.3855140520
6.4890343223;-0.0773894702;10.2036955461;-0.5104747836
6.4989412449;-0.0677979232;10.0440971655;-0.5777613314
6.5088481675;-0.0821852437;10.0150792781;-0.5825675134
6.5187550902;-0.0773894702;10.0199155927;-0.5200871476
6.5286620128;-0.0773894702;9.8893350995;-0.3951264160
6.5385689354;-0.1013683376;9.6475193714;-0.2172976825
6.5484758581;-0.1013683376;9.6862098879;-0.0106318571
6.5583827807;-0.1589176194;9.7974451228;0.2489019701
6.5682897033;-0.1876922603;9.7103914607;0.5228543433
6.5781966259;-0.2260584482;9.4008673286;0.7871943525
6.5881035486;-0.2500373156;9.2364326335;1.0082787238
6.5980104712;-0.2979950505;9.2993047228;1.2533940051
6.6079173938;-0.3507485588;9.2896320937;1.4408351025
6.6178243165;-0.3651358793;9.1203610840;1.5177340143
6.6277312391;-0.3891147467;8.8785453559;1.5417649242
6.6376381617;-0.3891147467;8.8495274685;1.5225401963
6.6475450844;-0.4130936141;8.9559263889;1.5129278323
6.6574520070;-0.4130936141;9.0381437364;1.4264165566
6.6673589296;-0.3891147467;8.9994532199;1.3014558249
6.6772658522;-0.3651358793;8.9994532199;1.0755652716
6.6871727749;-0.3603401058;9.1687242296;0.9025427201
6.6970796975;-0.3315654649;9.3621768121;0.7151016227
6.7069866201;-0.2596288626;9.4298852160;0.4555677955
6.7168935428;-0.2260584482;9.3863583850;0.2296772422
6.7268004654;-0.1637133929;9.4105399578;-0.0010194931
6.7367073880;-0.1349387520;9.5798109675;-0.1644296807
6.7466143106;-0.0869810171;9.6620283150;-0.2749718663
6.7565212333;-0.0486148293;9.6185014840;-0.3422584141
6.7664281559;-0.0294317353;9.6136651694;-0.3518707781
6.7763350785;-0.0102486414;9.7539182917;-0.3182275042
6.7862420012;0.0185259995;9.9376982451;-0.2509409564
6.7961489238;0.0137302260;10.0392608509;-0.0971431329
6.8060558464;-0.0006570944;10.0586061092;0.0999103285
6.8159627691;-0.0054528679;10.0972966257;0.2873514260
6.8258696917;-0.0390232823;10.2182044898;0.5661099811
6.8357766143;-0.0630021497;10.3246034102;0.7583572606
6.8456835369;-0.0821852437;10.2617313208;0.9457983580
6.8555904596;-0.1301429785;10.1408234568;1.1092085455
6.8654973822;-0.1733049399;10.1021329403;1.2437816411
6.8754043048;-0.2260584482;10.1408234568;1.3110681889
6.8853112275;-0.2260584482;10.1553324005;1.3350990988
6.8952181501;-0.2548330891;10.1359871422;1.2726187330
6.9051250727;-0.2452415422;10.1746776587;1.1188209095
6.9150319953;-0.2356499952;10.3294397247;0.9650230859
6.9249389180;-0.2212626747;10.4455112742;0.7823881705
6.9348458406;-0.1781007134;10.5519101946;0.5276605253
6.9447527632;-0.1205514315;10.6438001713;0.2200648782
6.9546596859;-0.0630021497;10.6389638567;-0.0731122229
6.9645666085;-0.0102486414;10.6486364859;-0.2893904123
6.9744735311;0.0568921874;10.6147822839;-0.5104747836
6.9843804538;0.1144414692;10.6099459694;-0.7027220630
6.9942873764;0.1815822980;10.5277286218;-0.8180704307
7.0041942990;0.2391315798;10.4890381053;-0.8661322505
7.0141012216;0.3110681821;10.5422375655;-0.8421013406
7.0240081443;0.3638216905;10.6196185985;-0.7892333388
7.0339150669;0.4069836518;10.6583091150;-0.6546602432
7.0438219895;0.4213709723;10.6486364859;-0.4816376917
7.0537289122;0.4213709723;10.6196185985;-0.2941965943
7.0636358348;0.3878005579;10.5083833635;-0.1019493148
7.0735427574;0.3590259170;10.3632939267;0.1623906944
7.0834496800;0.3206597291;10.1408234568;0.3498317918
7.0933566027;0.2679062208;9.9715524471;0.4988234333
7.1032635253;0.2103569389;9.8361356393;0.6189779830
7.1131704479;0.1767865245;9.6862098879;0.6958768948
7.1230773706;0.1288287897;9.6039925403;0.7054892587
7.1329842932;0.0904626018;9.7152277752;0.7054892587
7.1428912158;0.0520964139;9.7394093480;0.6670398028
7.1527981385;0.0377090935;9.6426830568;0.5276605253
7.1627050611;0.0473006404;9.5798109675;0.3546379738
7.1726119837;0.0520964139;9.6426830568;0.1720030583
7.1825189063;0.0712795079;9.6378467422;-0.0490813130
7.1924258290;0.0856668283;9.4298852160;-0.2557471384
7.2023327516;0.1240330162;9.3331589248;-0.4479944178
7.2122396742;0.1623992041;9.3815220704;-0.6450478792
7.2221465969;0.2055611655;9.4830846762;-0.8324889766
7.2320535195;0.2727019942;9.5459567655;-0.9141940704
7.2419604421;0.3302512761;9.5024299345;-0.9814806182
7.2518673647;0.3878005579;9.4975936199;-1.0151238921
7.2617742874;0.4645329336;9.5991562257;-0.9958991642
7.2716812100;0.4837160276;9.7539182917;-0.9862868002
7.2815881326;0.5316737624;9.7297367189;-0.8661322505
7.2914950553;0.5604484034;9.6281741131;-0.7171406090
7.3014019779;0.5700399503;9.5701383383;-0.5345056935
7.3113089005;0.5652441768;9.6571920005;-0.3422584141
7.3212158232;0.5364695359;9.7345730335;-0.1644296807
7.3311227458;0.4933075746;9.7394093480;0.0662670546
7.3410296684;0.4165751988;9.7394093480;0.2729328800
7.3509365910;0.3782090109;9.7926088082;0.4075059756
7.3608435137;0.3014766352;9.8651535267;0.5516914352
7.3707504363;0.2295400329;9.9086803577;0.6574274389
7.3806573589;0.1432161101;9.8990077286;0.6862645308
7.3905642816;0.0664837344;9.9135166723;0.6574274389
7.4004712042;-0.0006570944;9.9376982451;0.5997532550
7.4103781268;-0.0390232823;10.0247519073;0.4747925234
7.4202850494;-0.0965725641;10.1311508276;0.3306070639
7.4301919721;-0.1253472050;10.2182044898;0.1671968763
7.4400988947;-0.1445302990;10.3149307810;-0.0634998590
7.4500058173;-0.1397345255;10.4310023305;-0.2509409564
7.4599127400;-0.1445302990;10.5422375655;-0.4191573259
7.4698196626;-0.1061641111;10.6341275422;-0.5921798774
7.4797265852;-0.0725936967;10.6534728004;-0.7171406090
7.4896335079;-0.0294317353;10.6583091150;-0.7603962469
7.4995404305;0.0137302260;10.6631454296;-0.7940395208
7.5094473531;0.0520964139;10.6776543732;-0.7555900649
7.5193542757;0.1144414692;10.6776543732;-0.6642726072
7.5292611984;0.1576034306;10.6631454296;-0.5152809656
7.5391681210;0.1671949776;10.6728180587;-0.3422584141
7.5490750436;0.1863780715;10.6486364859;-0.1355925887
7.5589819663;0.1911738450;10.6583091150;0.1239412385
7.5688888889;0.1719907511;10.6196185985;0.3354132458
7.5787958115;0.1192372427;10.5132196781;0.5564976172
7.5887027341;0.0568921874;10.3971481286;0.7343263506
7.5986096568;0.0041386791;10.2907492082;0.8688994462
7.6085165794;-0.0869810171;10.2182044898;0.9409921760
7.6184235020;-0.1733049399;10.1166418840;0.9938601779
7.6283304247;-0.2644246361;10.0392608509;0.9842478139
7.6382373473;-0.3603401058;9.9570435034;0.9265736301
7.6481442699;-0.4562555755;9.9135166723;0.8112252624
7.6580511926;-0.5186006308;9.9135166723;0.6814583488
7.6679581152;-0.5905372331;9.9038440432;0.5372728892
7.6778650378;-0.6241076475;9.8554808976;0.3258008819
7.6877719604;-0.6432907414;9.7732635500;0.1623906944
7.6976788831;-0.6480865149;9.6958825170;-0.0154380391
7.7075858057;-0.6528822884;9.7297367189;-0.1740420446
7.7174927283;-0.6432907414;9.7587546063;-0.2990027763
7.7273996510;-0.5953330066;9.6765372587;-0.3614831421
7.7373065736;-0.5473752717;9.4685757325;-0.3999325979
7.7472134962;-0.4850302164;9.3621768121;-0.3999325979
7.7571204188;-0.4370724816;9.3718494413;-0.3470645961
7.7670273415;-0.3987062937;9.5169388782;-0.2701656843
7.7769342641;-0.3603401058;9.5217751927;-0.1307864068
7.7868411867;-0.2931992770;9.3331589248;0.0085928708
7.7967481094;-0.2836077300;9.2267600044;0.2056463322
7.8066550320;-0.2788119566;9.2896320937;0.3930874297
7.8165619546;-0.2692204096;9.3573404976;0.5661099811
7.8264688773;-0.2692204096;9.2896320937;0.7199078047
7.8363757999;-0.2884035035;9.1542152859;0.8400623543
7.8462827225;-0.3411570119;9.0865068821;0.9602169040
7.8561896451;-0.3699316528;9.2170873753;1.0419219977
7.8660965678;-0.4226851611;9.2993047228;1.1140147275
7.8760034904;-0.4658471225;9.1783968588;1.0659529076
7.8859104130;-0.5090090838;9.0961795112;1.0130849058
7.8958173357;-0.5521710452;9.2315963189;0.9121550841
7.9057242583;-0.5857414596;9.3911946995;0.7871943525
7.9156311809;-0.6336991945;9.4202125869;0.6526212569
7.9255381035;-0.6432907414;9.4395578451;0.4651801594
7.9354450262;-0.6336991945;9.5362841364;0.2969637900
7.9453519488;-0.6384949679;9.7635909209;0.1095226925
7.9552588714;-0.6097203270;9.8603172121;-0.0731122229
7.9651657941;-0.5713541391;9.8506445830;-0.2413285924
7.9750727167;-0.5138048573;9.8651535267;-0.3278398682
7.9849796393;-0.4418682550;9.9522071888;-0.4143511439
7.9948865620;-0.3843189732;10.0876239966;-0.4335758718
8.0047934846;-0.2979950505;10.1408234568;-0.4095449619
8.0147004072;-0.2020795808;10.1843502878;-0.3374522321
8.0246073298;-0.1445302990;10.2472223771;-0.1980729546
8.0345142525;-0.0677979232;10.3874754995;-0.0971431329
8.0444211751;-0.0198401884;10.5180559927;0.1287474205
8.0543280977;0.0568921874;10.5325649364;0.3017699719
8.0642350204;0.0856668283;10.5180559927;0.5372728892
8.0741419430;0.1288287897;10.5519101946;0.7102954407
8.0840488656;0.1432161101;10.5664191383;0.8400623543
8.0939557882;0.1480118836;10.4987107344;0.9409921760
8.1038627109;0.1336245632;10.4406749597;1.0082787238
8.1137696335;0.1048499223;10.4116570723;1.0082787238
8.1236765561;0.1048499223;10.4406749597;0.9794416319
8.1335834788;0.0568921874;10.4551839034;0.8929303562
8.1434904014;0.0520964139;10.4745291616;0.7631634426
8.1533973240;0.0137302260;10.4890381053;0.6237841650
8.1633042467;0.0041386791;10.5180559927;0.4075059756
8.1732111693;0.0137302260;10.5325649364;0.2200648782
8.1831180919;-0.0054528679;10.5035470490;-0.0106318571
8.1930250145;0.0089344526;10.4213297014;-0.1692358626
8.2029319372;0.0473006404;10.3439486684;-0.3326460502
8.2128388598;0.0616879609;10.2762402645;-0.4479944178
8.2227457824;0.1144414692;10.2375497480;-0.5296995116
8.2326527051;0.1623992041;10.1795139733;-0.5441180575
8.2425596277;0.2151527124;10.1214781985;-0.5104747836
8.2524665503;0.2679062208;10.1214781985;-0.4672191457
8.2623734729;0.3158639556;10.1021329403;-0.3230336862
8.2722803956;0.4021878783;10.0924603111;-0.1884605906
8.2821873182;0.4453498397;10.0247519073;-0.0250504031
8.2920942408;0.4933075746;9.9038440432;0.1864216043
8.3020011635;0.5604484034;9.8603172121;0.3258008819
8.3119080861;0.5844272708;9.8264630102;0.5084357973
8.3218150087;0.5988145912;9.7103914607;0.6622336209
8.3317219314;0.5988145912;9.5169388782;0.7679696245
8.3416288540;0.5796314973;9.4540667888;0.8448685363
8.3515357766;0.5844272708;9.5411204510;0.8977365381
8.3614426992;0.5796314973;9.6475193714;0.9073489021
8.3713496219;0.5268779890;9.5072662490;0.8592870823
8.3812565445;0.4933075746;9.3428315539;0.7583572606
8.3911634671;0.4405540662;9.3331589248;0.6526212569
8.4010703898;0.4261667458;9.4589031034;0.4988234333
8.4109773124;0.4069836518;9.5314478218;0.3450256098
8.4208842350;0.3590259170;9.4250489015;0.1768092403
8.4307911576;0.3494343700;9.3331589248;-0.0346627670
8.4406980803;0.3350470495;9.4443941597;-0.1932667726
8.4506050029;0.3398428230;9.6378467422;-0.3278398682
8.4605119255;0.3302512761;9.6813735733;-0.4335758718
8.4704188482;0.3398428230;9.6475193714;-0.5248933296
8.4803257708;0.3542301435;9.6862098879;-0.5489242395
8.4902326934;0.3734132374;9.8071177519;-0.5585366035
8.5001396161;0.3734132374;9.9038440432;-0.5104747836
8.5100465387;0.3973921049;9.8941714141;-0.4191573259
8.5199534613;0.4213709723;9.8312993247;-0.2990027763
8.5298603839;0.4261667458;9.8893350995;-0.1596234987
8.5397673066;0.4261667458;10.0150792781;0.0133990528
8.5496742292;0.4357582927;10.1214781985;0.2489019701
8.5595811518;0.4165751988;10.1166418840;0.3930874297
8.5694880745;0.4165751988;10.0876239966;0.5757223451
8.5793949971;0.3782090109;10.1069692548;0.7247139867
8.5893019197;0.3446385965;10.1940229170;0.8064190804
8.5992088424;0.3014766352;10.1408234568;0.8592870823
8.6091157650;0.2535189003;10.1166418840;0.8929303562
8.6190226876;0.2103569389;10.3536212975;0.8640932642
8.6289296102;0.1767865245;10.6196185985;0.7775819885
8.6388365329;0.1144414692;10.3874754995;0.6526212569
8.6487434555;0.0712795079;9.9860613908;0.4651801594
8.6586503781;0.0377090935;10.1698413441;0.2729328800
8.6685573008;0.0041386791;10.7695443499;0.0902979646
8.6784642234;-0.0294317353;10.9291427305;-0.1259802248
8.6883711460;-0.0725936967;10.5374012509;-0.2749718663
8.6982780686;-0.0821852437;10.2182044898;-0.4528005998
8.7081849913;-0.0917767906;10.4551839034;-0.5729551494
8.7180919139;-0.0869810171;10.8420890684;-0.6690787891
8.7279988365;-0.1109598846;10.7840532936;-0.6979158811
8.7379057592;-0.0917767906;10.3584576121;-0.6354355152
8.7478126818;-0.1061641111;10.1263145131;-0.5537304215
8.7577196044;-0.1109598846;10.4890381053;-0.4431882358
8.7676265271;-0.1157556581;10.7308538334;-0.3230336862
8.7775334497;-0.1253472050;10.4745291616;-0.1644296807
8.7874403723;-0.1301429785;10.0054066490;0.0326237808
8.7973472949;-0.1493260725;9.9763887616;0.2056463322
8.8072542176;-0.2068753543;10.2907492082;0.3738627017
8.8171611402;-0.2164669012;10.3536212975;0.5613037992
8.8270680628;-0.2500373156;9.9715524471;0.6526212569
8.8369749855;-0.2644246361;9.6136651694;0.6766521668
8.8468819081;-0.3075865975;9.5943199112;0.7006830767
8.8567888307;-0.3555443323;9.7297367189;0.6862645308
8.8666957533;-0.4082978407;9.6813735733;0.6237841650
8.8766026760;-0.4370724816;9.6136651694;0.4940172514
8.8865095986;-0.4610513490;9.4975936199;0.3642503378
8.8964165212;-0.5090090838;9.4298852160;0.1864216043
8.9063234439;-0.4994175369;9.4879209908;0.0182052348
8.9162303665;-0.5281921778;9.5314478218;-0.1788482266
8.9261372891;-0.5233964043;9.4879209908;-0.3230336862
8.9360442118;-0.5281921778;9.3815220704;-0.4720253277
8.9459511344;-0.5377837248;9.3960310141;-0.6017922413
8.9558580570;-0.5281921778;9.4589031034;-0.7123344270
8.9657649796;-0.5138048573;9.3863583850;-0.7267529730
8.9756719023;-0.4994175369;9.2702868354;-0.7219467910
8.9855788249;-0.4658471225;9.2364326335;-0.6931096991
8.9954857475;-0.4706428960;9.3283226102;-0.6162107873
9.0053926702;-0.4562555755;9.3863583850;-0.5104747836
9.0152995928;-0.4658471225;9.3476678685;-0.3903202340
9.0252065154;-0.4322767081;9.2993047228;-0.2221038645
9.0351134380;-0.4562555755;9.3863583850;-0.0779184049
9.0450203607;-0.4466640285;9.4927573053;0.1143288745
9.0549272833;-0.4514598020;9.4685757325;0.2537081521
9.0648342059;-0.4418682550;9.3911946995;0.4075059756
9.0747411286;-0.4610513490;9.4105399578;0.5468852532
9.0846480512;-0.4658471225;9.5314478218;0.6237841650
9.0945549738;-0.4658471225;9.5653020238;0.6862645308
9.1044618965;-0.4562555755;9.5217751927;0.6958768948
9.1143688191;-0.4802344429;9.5798109675;0.6574274389
9.1242757417;-0.4610513490;9.7587546063;0.6045594370
9.1341826643;-0.4706428960;9.9231893014;0.4844048874
9.1440895870;-0.4514598020;9.9667161325;0.3690565197
9.1539965096;-0.4082978407;10.0005703344;0.2104525142
9.1639034322;-0.3747274263;10.1214781985;0.0278175988
9.1738103549;-0.3363612384;10.2520586917;-0.1355925887
9.1837172775;-0.2884035035;10.3439486684;-0.2317162285
9.1936242001;-0.2404457687;10.3342760393;-0.3662893240
9.2035311227;-0.2068753543;10.3246034102;-0.4672191457
9.2134380454;-0.1828964868;10.3778028703;-0.5152809656
9.2233449680;-0.1253472050;10.4696928470;-0.5152809656
9.2332518906;-0.0965725641;10.4793654762;-0.4816376917
9.2431588133;-0.0725936967;10.5132196781;-0.4047387799
9.2530657359;-0.0486148293;10.5615828237;-0.2749718663
9.2629726585;-0.0150444149;10.6341275422;-0.1163678608
9.2728795812;0.0041386791;10.6679817441;0.0758794186
9.2827865038;-0.0006570944;10.6196185985;0.2729328800
9.2926934264;-0.0054528679;10.5277286218;0.4651801594
9.3026003490;0.0041386791;10.4358386451;0.6622336209
9.3125072717;0.0041386791;10.4019844432;0.7823881705
9.3224141943;0.0185259995;10.3439486684;0.8881241742
9.3323211169;-0.0054528679;10.2762402645;0.9842478139
9.3422280396;-0.0150444149;10.1940229170;1.0034725418
9.3521349622;0.0041386791;10.2182044898;1.0034725418
9.3620418848;0.0137302260;10.2810765791;0.9554107220
9.3719488074;0.0041386791;10.3100944665;0.8496747183
9.3818557301;0.0185259995;10.2568950063;0.7343263506
9.3917626527;0.0377090935;10.2036955461;0.5805285271
9.4016695753;0.0760752814;10.1553324005;0.4171183396
9.4115764980;0.0904626018;10.0972966257;0.2633205161
9.4214834206;0.1240330162;10.0102429636;0.1431659664
9.4313903432;0.1576034306;9.9231893014;-0.0250504031
9.4412972659;0.1911738450;9.8458082684;-0.1163678608
9.4512041885;0.2295400329;9.8361356393;-0.1692358626
9.4611111111;0.2727019942;9.8264630102;-0.1740420446
9.4710180337;0.3014766352;9.8554808976;-0.1596234987
9.4809249564;0.3494343700;9.8796624704;-0.0923369509
9.4908318790;0.3830047844;9.8216266956;0.0182052348
9.5007388016;0.3973921049;9.7055551461;0.1479721484
9.5106457243;0.4021878783;9.6039925403;0.2969637900
9.5205526469;0.4117794253;9.5991562257;0.4219245216
9.5304595695;0.4117794253;9.5846472820;0.6093656190
9.5403664921;0.3973921049;9.4492304743;0.7391325326
