Time (s);ωx (rad/s);ωy (rad/s);ωz (rad/s)
4.9413268745;-0.4136263638;0.7462589740;-1.6994517687
4.9516427970;-0.4528901675;0.7511669495;-1.7239916460
4.9619587195;-0.4443012104;0.7585289127;-1.7485315233
4.9722746420;-0.3939944620;0.7646638820;-1.7522125049
4.9825905644;-0.2933809650;0.7683448636;-1.7448505417
4.9929064869;-0.1571846460;0.7744798329;-1.7313536092
5.0032224094;0.0047785442;0.7806148022;-1.7006787626
5.0135383319;0.1691957221;0.7671178697;-1.6565069834
5.0238542544;0.3409748632;0.7720258452;-1.6062002350
5.0341701769;0.5066190350;0.7720258452;-1.5325806031
5.0444860994;0.6526313049;0.7683448636;-1.4515990080
5.0548020219;0.7581527773;0.7658908759;-1.3608014620
5.0651179444;0.8280914276;0.7634368881;-1.2638689466
5.0754338669;0.8514043111;0.7560749249;-1.1608014620
5.0857497894;0.8293184215;0.7474859679;-1.0565069834
5.0960657119;0.7642877466;0.7438049863;-0.9644824435
5.1063816344;0.6599932681;0.7438049863;-0.8835008485
5.1166975569;0.5250239430;0.7401240047;-0.7939302963
5.1270134794;0.3667417344;0.7327620415;-0.7178566767
5.1373294019;0.1912816117;0.7290810599;-0.6528260018
5.1476453243;0.0195024706;0.7303080538;-0.5902493147
5.1579612468;-0.1547306583;0.7327620415;-0.5374885785
5.1682771693;-0.3117858730;0.7376700170;-0.4871818300
5.1785930918;-0.4492091859;0.7450319802;-0.4368750816
5.1889090143;-0.5522766705;0.7425779924;-0.3865683331
5.1992249368;-0.6160803515;0.7413509986;-0.3338075969
5.2095408593;-0.6418472227;0.7438049863;-0.2859548362
5.2198567818;-0.6295772840;0.7487129618;-0.2307401123
5.2301727043;-0.5817245233;0.7462589740;-0.1644824435
5.2404886268;-0.5056509037;0.7511669495;-0.0908628116
5.2508045493;-0.4038104129;0.7523939433;-0.0062002350
5.2611204718;-0.2909269773;0.7536209372;0.0747813601
5.2714363943;-0.1706815785;0.7536209372;0.1729408693
5.2817523168;-0.0528901675;0.7597559065;0.2796893356
5.2920682393;0.0489503233;0.7597559065;0.3950267589
5.3023841618;0.1237969491;0.7548479311;0.5140451638
5.3127000842;0.1704227160;0.7597559065;0.6257016055
5.3230160067;0.1814656607;0.7622098943;0.7398120350
5.3333319292;0.1544717957;0.7695718575;0.8526954706
5.3436478517;0.0869871331;0.7695718575;0.9545359614
5.3539637742;-0.0160803515;0.7781608145;1.0539224644
5.3642796967;-0.1547306583;0.7806148022;1.1336770657
5.3745956192;-0.3252828055;0.7830687900;1.1974807466
5.3849115417;-0.5166938485;0.7769338207;1.2526954706
5.3952274642;-0.7142398607;0.7769338207;1.2907322804
5.4055433867;-0.9068778975;0.7757068268;1.3164991515
5.4158593092;-1.0774300448;0.7658908759;1.3275420963
5.4261752317;-1.2246693086;0.7585289127;1.3287690902
5.4364911542;-1.3375527442;0.7511669495;1.3238611147
5.4468070767;-1.4062644006;0.7413509986;1.3054562068
5.4571229992;-1.4283502902;0.7327620415;1.2870512988
5.4674389217;-1.4074913945;0.7168111213;1.2674193969
5.4777548441;-1.3375527442;0.7082221642;1.2416525258
5.4880707666;-1.2344852595;0.7020871949;1.2306095810
5.4983866891;-1.1031969159;0.6910442501;1.2232476178
5.5087026116;-0.9535036644;0.6861362746;1.2207936301
5.5190185341;-0.7915404742;0.6849092808;1.2306095810
5.5293344566;-0.6369392472;0.6836822869;1.2404255319
5.5396503791;-0.5068778975;0.6750933299;1.2539224644
5.5499663016;-0.4013564251;0.6787743114;1.2747813601
5.5602822241;-0.3301907810;0.6849092808;1.3066832006
5.5705981466;-0.2982889405;0.6873632685;1.3287690902
5.5809140691;-0.3056509037;0.6873632685;1.3508549798
5.5912299916;-0.3485956889;0.6849092808;1.3618979246
5.6015459141;-0.4332582656;0.6800013053;1.3606709307
5.6118618366;-0.5387797380;0.6750933299;1.3557629552
5.6221777591;-0.6676140939;0.6701853544;1.3275420963
5.6324936816;-0.7989024374;0.6689583605;1.2907322804
5.6428096040;-0.9203748301;0.6566884219;1.2404255319
5.6531255265;-1.0295772840;0.6493264587;1.1753948571
5.6634414490;-1.1154668546;0.6395105078;1.0944132620
5.6737573715;-1.1706815785;0.6333755384;1.0109776792
5.6840732940;-1.1878594926;0.6211055998;0.9103641822
5.6943892165;-1.1522766705;0.6137436366;0.8171126485
5.7047051390;-1.0823380202;0.6076086673;0.7091371884
5.7150210615;-0.9719085724;0.6039276857;0.6072966976
5.7253369840;-0.8246693086;0.6039276857;0.5079101945
5.7356529065;-0.6516631736;0.6027006918;0.4109776792
5.7459688290;-0.4602521307;0.6002467041;0.3250881086
5.7562847515;-0.2528901675;0.5977927164;0.2441065135
5.7666006740;-0.0516631736;0.6014736980;0.1717138755
5.7769165965;0.1409748632;0.6002467041;0.1164991515
5.7872325190;0.3188889736;0.5977927164;0.0649654092
5.7975484414;0.4698092190;0.6027006918;0.0306095810
5.8078643639;0.5900546178;0.6076086673;-0.0000652656
5.8181802864;0.6845331454;0.5990197102;-0.0282861245
5.8284962089;0.7311589123;0.6027006918;-0.0528260018
5.8388121314;0.7409748632;0.6051546795;-0.0785928730
5.8491280539;0.7164349859;0.6039276857;-0.1055867380
5.8594439764;0.6685822252;0.6051546795;-0.1411695601
5.8697598989;0.5974165810;0.6051546795;-0.1755253883
5.8800758214;0.5152079920;0.6076086673;-0.2147891920
5.8903917439;0.4293184215;0.6088356611;-0.2614149589
5.9007076664;0.3422018571;0.6039276857;-0.3141756951
5.9110235889;0.2771711822;0.6051546795;-0.3792063699
5.9213395114;0.2415883601;0.6076086673;-0.4565069834
5.9316554339;0.2379073785;0.6051546795;-0.5301266153
5.9419713564;0.2649012436;0.5990197102;-0.6086542227
5.9522872789;0.3262509368;0.6076086673;-0.6908628116
5.9626032013;0.4268644338;0.6137436366;-0.7693904190
5.9729191238;0.5606067650;0.6100626550;-0.8454640386
5.9832350463;0.7250239430;0.6088356611;-0.9215376583
5.9935509688;0.9103000166;0.6063816734;-0.9816603577
6.0038668913;1.1029380534;0.6002467041;-1.0319671061
6.0141828138;1.2918951086;0.5928847409;-1.0663229343
6.0244987363;1.4685822252;0.5867497716;-1.0908628116
6.0348146588;1.6231834522;0.5793878084;-1.1068137319
6.0451305813;1.7434288509;0.5707988513;-1.1055867380
6.0554465038;1.8244104460;0.5634368881;-1.0933167994
6.0657624263;1.8649012436;0.5511669495;-1.0761388853
6.0760783488;1.8550852926;0.5450319802;-1.0479180264
6.0863942713;1.8023245565;0.5266270722;-1.0135621981
6.0967101938;1.7090730227;0.5168111213;-0.9742983945
6.1070261163;1.5802386669;0.5106761519;-0.9362615846
6.1173420388;1.4342263969;0.5008602010;-0.9019057564
6.1276579612;1.2685822252;0.4959522256;-0.8687769221
6.1379738837;1.1053920411;0.4947252317;-0.8417830570
6.1482898062;0.9544717957;0.4959522256;-0.8221511552
6.1586057287;0.8207294644;0.4873632685;-0.8062002350
6.1689216512;0.7127540043;0.4787743114;-0.7976112779
6.1792375737;0.6354533908;0.4812282992;-0.7902493147
6.1895534962;0.6010975626;0.4775473176;-0.7890223208
6.1998694187;0.5974165810;0.4750933299;-0.7890223208
6.2101853412;0.6317724092;0.4701853544;-0.7914763086
6.2205012637;0.6955760902;0.4701853544;-0.7902493147
6.2308171862;0.7765576853;0.4677313667;-0.7877953270
6.2411331087;0.8759441884;0.4628233912;-0.7816603577
6.2514490312;0.9704227160;0.4579154157;-0.7718444067
6.2617649537;1.0575392804;0.4542344341;-0.7509855110
6.2720808762;1.1237969491;0.4517804464;-0.7239916460
6.2823967987;1.1691957221;0.4431914894;-0.6896358178
6.2927127211;1.1765576853;0.4395105078;-0.6466910325
6.3030286436;1.1458828387;0.4346025323;-0.5914763086
6.3133445661;1.0759441884;0.4272405691;-0.5338075969
6.3236604886;0.9667417344;0.4272405691;-0.4773658791
6.3339764111;0.8317724092;0.4223325937;-0.4111082104
6.3442923336;0.6636742497;0.4223325937;-0.3411695601
6.3546082561;0.4649012436;0.4186516121;-0.2736848975
6.3649241786;0.2526313049;0.4112896489;-0.2049732411
6.3752401011;0.0428153540;0.4174246182;-0.1387155724
6.3855560236;-0.1706815785;0.4223325937;-0.0712309098
6.3958719461;-0.3817245233;0.4198786059;-0.0086542227
6.4061878686;-0.5768165478;0.4186516121;0.0391985380
6.4165037911;-0.7424607196;0.4235595875;0.0858243049
6.4268197136;-0.8700680816;0.4247865814;0.1263151025
6.4371356361;-0.9706815785;0.4223325937;0.1692598877
6.4474515586;-1.0357122534;0.4211055998;0.1999347344
6.4577674810;-1.0553441552;0.4223325937;0.2269285994
6.4680834035;-1.0455282043;0.4223325937;0.2526954706
6.4783993260;-1.0038104129;0.4247865814;0.2760083540
6.4887152485;-0.9473686951;0.4247865814;0.2870512988
6.4990311710;-0.8712950755;0.4235595875;0.3054562068
6.5093470935;-0.7964484497;0.4272405691;0.3238611147
6.5196630160;-0.7252828055;0.4235595875;0.3398120350
6.5299789385;-0.6712950755;0.4260135753;0.3520819736
6.5402948610;-0.6369392472;0.4247865814;0.3717138755
6.5506107835;-0.6344852595;0.4247865814;0.3901187834
6.5609267060;-0.7289637871;0.4260135753;0.4379715442
6.5712426285;-0.7289637871;0.4260135753;0.4379715442
6.5815585510;-0.8271232963;0.4284675630;0.4588304399
6.5918744735;-0.9559576521;0.4272405691;0.4821433233
6.6021903960;-1.1130128669;0.4198786059;0.5103641822
6.6125063184;-1.2847920080;0.4223325937;0.5398120350
6.6228222409;-1.4614791245;0.4223325937;0.5606709307
6.6331381634;-1.6308042779;0.4125166427;0.5852108080
6.6434540859;-1.7866324988;0.4088356611;0.6023887221
6.6537700084;-1.9166938485;0.4063816734;0.6146586607
6.6640859309;-2.0111723761;0.3965657225;0.6257016055
6.6744018534;-2.0663871000;0.3879767654;0.6355175565
6.6847177759;-2.0847920080;0.3781608145;0.6465605012
6.6950336984;-2.0565711491;0.3720258452;0.6465605012
6.7053496209;-1.9731355662;0.3658908759;0.6404255319
6.7156655434;-1.8614791245;0.3585289127;0.6404255319
6.7259814659;-1.7289637871;0.3523939433;0.6330635687
6.7362973884;-1.5608656276;0.3474859679;0.6220206239
6.7466133109;-1.3939944620;0.3401240047;0.6048427098
6.7569292334;-1.2222153209;0.3352160292;0.5852108080
6.7672451559;-1.0492091859;0.3303080538;0.5680328939
6.7775610783;-0.9105588791;0.3290810599;0.5447200104
6.7878770008;-0.7939944620;0.3254000783;0.5238611147
6.7981929233;-0.7044239098;0.3217190967;0.5017752252
6.8085088458;-0.6492091859;0.3241730845;0.4747813601
6.8188247683;-0.6283502902;0.3290810599;0.4514684767
6.8291406908;-0.6381662411;0.3254000783;0.4207936301
6.8394566133;-0.6712950755;0.3180381151;0.3962537528
6.8497725358;-0.7240558116;0.3168111213;0.3741678632
6.8600884583;-0.7903134804;0.3131301397;0.3459470043
6.8704043808;-0.8504361797;0.3131301397;0.3250881086
6.8807203033;-0.9056509037;0.3106761519;0.3005482313
6.8910362258;-0.9485956889;0.3082221642;0.2796893356
6.9013521483;-0.9682275908;0.3057681765;0.2576034460
6.9116680708;-0.9571846460;0.3057681765;0.2379715442
6.9219839933;-0.9117858730;0.3069951703;0.2158856546
6.9322999158;-0.8357122534;0.3033141887;0.1974807466
6.9426158382;-0.7252828055;0.3033141887;0.1803028325
6.9529317607;-0.5755895540;0.3057681765;0.1643519123
6.9632476832;-0.4087183883;0.3082221642;0.1508549798
6.9735636057;-0.2123993699;0.3057681765;0.1324500718
6.9838795282;-0.0013564251;0.3033141887;0.1189531393
6.9941954507;0.2047785442;0.3045411826;0.0980942436
7.0045113732;0.4195024706;0.3082221642;0.0772353479
7.0148272957;0.6231834522;0.3131301397;0.0588304399
7.0251432182;0.8072325319;0.3155841274;0.0379715442
7.0354591407;0.9679687282;0.3131301397;0.0207936301
7.0457750632;1.1029380534;0.3155841274;-0.0000652656
7.0560909857;1.2023245565;0.3192651090;-0.0246051429
7.0664069082;1.2636742497;0.3241730845;-0.0540529957
7.0767228307;1.2918951086;0.3266270722;-0.0859548362
7.0870387532;1.2894411209;0.3229460906;-0.1190836705
7.0973546757;1.2599932681;0.3229460906;-0.1522125049
7.1076705981;1.2060055380;0.3180381151;-0.1816603577
7.1179865206;1.1409748632;0.3155841274;-0.2172431797
7.1283024431;1.0698092190;0.3131301397;-0.2430100509
7.1386183656;1.0035515503;0.3143571335;-0.2687769221
7.1489342881;0.9483368264;0.3082221642;-0.2920898055
7.1592502106;0.9152079920;0.3106761519;-0.3117217073
7.1695661331;0.9078460288;0.3094491581;-0.3288996215
7.1798820556;0.9287049245;0.3082221642;-0.3350345908
7.1901979781;0.9802386669;0.3082221642;-0.3411695601
7.2005139006;1.0599932681;0.3094491581;-0.3436235478
7.2108298231;1.1642877466;0.3094491581;-0.3411695601
7.2211457456;1.2918951086;0.3033141887;-0.3301266153
7.2314616681;1.4366803847;0.2996332072;-0.3178566767
7.2417775906;1.5839196485;0.2996332072;-0.3068137319
7.2520935131;1.7164349859;0.2971792194;-0.2908628116
7.2624094356;1.8403613663;0.2922712440;-0.2761388853
7.2727253580;1.9409748632;0.2861362746;-0.2638689466
7.2830412805;2.0096865196;0.2898172562;-0.2515990080
7.2933572030;2.0366803847;0.2861362746;-0.2454640386
7.3036731255;1.9814656607;0.2836822869;-0.2356480877
7.3139890480;1.9814656607;0.2836822869;-0.2356480877
7.3243049705;1.8943490963;0.2750933299;-0.2393290693
7.3346208930;1.7802386669;0.2714123483;-0.2454640386
7.3449368155;1.6329994031;0.2665043728;-0.2589609712
7.3552527380;1.4710362129;0.2640503851;-0.2749118914
7.3655686605;1.3004840657;0.2542344341;-0.2884088239
7.3758845830;1.1311589123;0.2542344341;-0.3055867380
7.3862005055;0.9728767037;0.2554614280;-0.3190836705
7.3965164280;0.8293184215;0.2480994648;-0.3288996215
7.4068323505;0.7017110595;0.2456454771;-0.3387155724
7.4171482730;0.6035515503;0.2431914894;-0.3460775356
7.4274641955;0.5323859061;0.2382835139;-0.3497585172
7.4377801179;0.4906681147;0.2358295262;-0.3473045294
7.4480960404;0.4722632068;0.2346025323;-0.3362615846
7.4584119629;0.4759441884;0.2358295262;-0.3239916460
7.4687278854;0.4968030841;0.2321485446;-0.3055867380
7.4790438079;0.5262509368;0.2321485446;-0.2835008485
7.4893597304;0.5642877466;0.2309215507;-0.2552799896
7.4996756529;0.5949625933;0.2284675630;-0.2295131184
7.5099915754;0.6109135135;0.2284675630;-0.1951572902
7.5203074979;0.6060055380;0.2309215507;-0.1620284558
7.5306234204;0.5777846791;0.2284675630;-0.1313536092
7.5409393429;0.5237969491;0.2223325937;-0.1043597442
7.5512552654;0.4452693417;0.2296945568;-0.0798198669
7.5615711879;0.3348398939;0.2260135753;-0.0577339773
7.5718871104;0.2035515503;0.2223325937;-0.0405560632
7.5822030329;0.0477233295;0.2223325937;-0.0270591307
7.5925189553;-0.1314177748;0.2284675630;-0.0184701736
7.6028348778;-0.3154668546;0.2321485446;-0.0233781491
7.6131508003;-0.5081048914;0.2309215507;-0.0258321368
7.6234667228;-0.7056509037;0.2309215507;-0.0319671061
7.6337826453;-0.8946079589;0.2309215507;-0.0405560632
7.6440985678;-1.0627061184;0.2284675630;-0.0528260018
7.6544144903;-1.2160803515;0.2272405691;-0.0650959405
7.6647304128;-1.3314177748;0.2333755384;-0.0785928730
7.6750463353;-1.4234423147;0.2309215507;-0.0884088239
7.6853622578;-1.4774300448;0.2346025323;-0.0957707871
7.6956781803;-1.5019699221;0.2358295262;-0.1019057564
7.7059941028;-1.4995159343;0.2382835139;-0.1068137319
7.7163100253;-1.4676140939;0.2407375016;-0.0982247748
7.7266259478;-1.4222153209;0.2419644955;-0.0871818300
7.7369418703;-1.3608656276;0.2382835139;-0.0749118914
7.7472577928;-1.2921539712;0.2431914894;-0.0515990080
7.7575737152;-1.2295772840;0.2456454771;-0.0282861245
7.7678896377;-1.1755895540;0.2431914894;0.0023887221
7.7782055602;-1.1424607196;0.2419644955;0.0293825871
7.7885214827;-1.1265097994;0.2431914894;0.0514684767
7.7988374052;-1.1412337258;0.2456454771;0.0809163295
7.8091533277;-1.1706815785;0.2480994648;0.1054562068
7.8194692502;-1.2344852595;0.2456454771;0.1299960841
7.8297851727;-1.3142398607;0.2468724710;0.1459470043
7.8401010952;-1.4148533577;0.2419644955;0.1557629552
7.8504170177;-1.5216018239;0.2382835139;0.1594439368
7.8607329402;-1.6332582656;0.2395105078;0.1594439368
7.8710488627;-1.7314177748;0.2358295262;0.1508549798
7.8813647852;-1.8160803515;0.2296945568;0.1410390288
7.8916807077;-1.8786570386;0.2321485446;0.1275420963
7.9019966302;-1.9142398607;0.2296945568;0.1079101945
7.9123125527;-1.9179208423;0.2296945568;0.0882782927
7.9226284751;-1.8884729896;0.2284675630;0.0649654092
7.9329443976;-1.8258963024;0.2284675630;0.0453335074
7.9432603201;-1.7326447687;0.2272405691;0.0306095810
7.9535762426;-1.6099453822;0.2296945568;0.0232476178
7.9638921651;-1.4651601061;0.2321485446;0.0122046730
7.9742080876;-1.3007429282;0.2272405691;0.0085236914
7.9845240101;-1.1289637871;0.2272405691;0.0146586607
7.9948399326;-0.9657736031;0.2309215507;0.0207936301
8.0051558551;-0.8111723761;0.2346025323;0.0293825871
8.0154717776;-0.6639331123;0.2333755384;0.0453335074
8.0257877001;-0.5436877135;0.2358295262;0.0661924031
8.0361036226;-0.4479821920;0.2346025323;0.0907322804
8.0464195451;-0.3682275908;0.2370565200;0.1152721577
8.0567354676;-0.3154668546;0.2321485446;0.1385850411
8.0670513901;-0.2847920080;0.2333755384;0.1618979246
8.0773673126;-0.2663871000;0.2358295262;0.1839838141
8.0876832350;-0.2663871000;0.2321485446;0.2060697037
8.0979991575;-0.2725220693;0.2333755384;0.2207936301
8.1083150800;-0.2823380202;0.2346025323;0.2318365749
8.1186310025;-0.2884729896;0.2346025323;0.2367445503
8.1289469250;-0.2884729896;0.2309215507;0.2428795196
8.1392628475;-0.2712950755;0.2296945568;0.2355175565
8.1495787700;-0.2332582656;0.2309215507;0.2269285994
8.1598946925;-0.1792705356;0.2333755384;0.2109776792
8.1702106150;-0.1007429282;0.2321485446;0.1950267589
8.1805265375;-0.0013564251;0.2346025323;0.1803028325
8.1908424600;0.1164349859;0.2272405691;0.1618979246
8.2011583825;0.2649012436;0.2260135753;0.1385850411
8.2114743050;0.4195024706;0.2284675630;0.1263151025
8.2217902275;0.5888276239;0.2321485446;0.1054562068
8.2321061500;0.7593797712;0.2309215507;0.0931862681
8.2424220725;0.9323859061;0.2358295262;0.0845973111
8.2527379949;1.1004840657;0.2358295262;0.0821433233
8.2630539174;1.2440423479;0.2382835139;0.0858243049
8.2733698399;1.3741036976;0.2321485446;0.0858243049
8.2836857624;1.4808521638;0.2333755384;0.0993212374
8.2940016849;1.5544717957;0.2346025323;0.1103641822
8.3043176074;1.6023245565;0.2358295262;0.1324500718
8.3146335299;1.6133675012;0.2346025323;0.1496279859
8.3249494524;1.6035515503;0.2395105078;0.1643519123
8.3352653749;1.5667417344;0.2346025323;0.1815298264
8.3455812974;1.5115270104;0.2309215507;0.2048427098
8.3558972199;1.4440423479;0.2382835139;0.2171126485
8.3662131424;1.3704227160;0.2358295262;0.2244746117
8.3765290649;1.3017110595;0.2370565200;0.2355175565
8.3868449874;1.2428153540;0.2444184832;0.2367445503
8.3971609099;1.1986435749;0.2456454771;0.2367445503
8.4074768324;1.1728767037;0.2419644955;0.2293825871
8.4177927548;1.1679687282;0.2468724710;0.2109776792
8.4281086773;1.1900546178;0.2444184832;0.1999347344
8.4384245998;1.2305454153;0.2456454771;0.1790758387
8.4487405223;1.2955760902;0.2456454771;0.1582169430
8.4590564448;1.3667417344;0.2456454771;0.1361310534
8.4693723673;1.4501773172;0.2456454771;0.1079101945
8.4796882898;1.5299319184;0.2468724710;0.0845973111
8.4900042123;1.6047785442;0.2468724710;0.0563764522
8.5003201348;1.6649012436;0.2444184832;0.0404255319
8.5106360573;1.7029380534;0.2493264587;0.0269285994
8.5209519798;1.7127540043;0.2554614280;0.0158856546
8.5312679023;1.7017110595;0.2517804464;0.0060697037
8.5415838248;1.6526313049;0.2468724710;-0.0012922595
8.5518997473;1.5691957221;0.2493264587;-0.0037462472
8.5622156698;1.4661282374;0.2431914894;-0.0111082104
8.5725315922;1.3446558448;0.2419644955;-0.0086542227
8.5828475147;1.1974165810;0.2407375016;-0.0135621981
8.5931634372;1.0379073785;0.2480994648;-0.0062002350
8.6034793597;0.8796251699;0.2419644955;-0.0074272288
8.6137952822;0.7188889736;0.2395105078;-0.0074272288
8.6241112047;0.5655147405;0.2419644955;-0.0025192534
8.6344271272;0.4207294644;0.2456454771;-0.0037462472
8.6447430497;0.2918951086;0.2382835139;-0.0074272288
8.6550589722;0.1790116730;0.2321485446;-0.0233781491
8.6653748947;0.0882141270;0.2346025323;-0.0368750816
8.6756908172;0.0354533908;0.2407375016;-0.0565069834
8.6860067397;-0.0087183883;0.2382835139;-0.0724579037
8.6963226622;-0.0393932350;0.2395105078;-0.0945437932
8.7066385847;-0.0553441552;0.2370565200;-0.1129487012
8.7169545072;-0.0565711491;0.2358295262;-0.1448505417
8.7272704297;-0.0504361797;0.2346025323;-0.1730714006
8.7375863521;-0.0455282043;0.2382835139;-0.1976112779
8.7479022746;-0.0455282043;0.2333755384;-0.2270591307
8.7582181971;-0.0541171613;0.2333755384;-0.2540529957
8.7685341196;-0.0823380202;0.2296945568;-0.2884088239
8.7788500421;-0.1289637871;0.2296945568;-0.3055867380
8.7891659646;-0.1903134804;0.2284675630;-0.3313536092
8.7994818871;-0.2798840325;0.2247865814;-0.3509855110
8.8097978096;-0.3927674681;0.2174246182;-0.3657094374
8.8201137321;-0.5179208423;0.2174246182;-0.3792063699
8.8304296546;-0.6627061184;0.2161976243;-0.3877953270
8.8407455771;-0.8185343393;0.2235595875;-0.3951572902
8.8510614996;-0.9792705356;0.2223325937;-0.3988382718
8.8613774221;-1.1338717626;0.2235595875;-0.3963842840
8.8716933446;-1.2872459957;0.2235595875;-0.3951572902
8.8820092671;-1.4234423147;0.2260135753;-0.3877953270
8.8923251896;-1.5338717626;0.2235595875;-0.3841143454
8.9026411120;-1.6234423147;0.2186516121;-0.3755253883
8.9129570345;-1.6835650141;0.2284675630;-0.3693904190
8.9232729570;-1.7166938485;0.2321485446;-0.3657094374
8.9335888795;-1.7179208423;0.2333755384;-0.3558934865
8.9439048020;-1.6860190018;0.2321485446;-0.3485315233
8.9542207245;-1.6332582656;0.2407375016;-0.3460775356
8.9645366470;-1.5670005969;0.2468724710;-0.3399425662
8.9748525695;-1.4896999834;0.2493264587;-0.3411695601
8.9851684920;-1.4025834190;0.2530074403;-0.3436235478
8.9954844145;-1.3154668546;0.2542344341;-0.3497585172
9.0058003370;-1.2443012104;0.2554614280;-0.3485315233
9.0161162595;-1.1829515172;0.2542344341;-0.3534394988
9.0264321820;-1.1436877135;0.2530074403;-0.3608014620
9.0367481045;-1.1277367932;0.2530074403;-0.3644824435
9.0470640270;-1.1350987564;0.2591424096;-0.3681634251
9.0573799495;-1.1633196153;0.2640503851;-0.3681634251
9.0676958719;-1.2062644006;0.2677313667;-0.3706174129
9.0780117944;-1.2663871000;0.2701853544;-0.3657094374
9.0883277169;-1.3240558116;0.2714123483;-0.3583474742
9.0986436394;-1.3829515172;0.2750933299;-0.3534394988
9.1089595619;-1.4369392472;0.2824552930;-0.3411695601
9.1192754844;-1.4798840325;0.2849092808;-0.3203106644
9.1295914069;-1.4995159343;0.2873632685;-0.3043597442
9.1399073294;-1.4958349528;0.2873632685;-0.2736848975
9.1502232519;-1.4627061184;0.2898172562;-0.2405560632
9.1605391744;-1.4025834190;0.2922712440;-0.2074272288
9.1708550969;-1.3191478362;0.2947252317;-0.1730714006
9.1811710194;-1.2099453822;0.2959522256;-0.1338075969
9.1914869419;-1.0774300448;0.2971792194;-0.0969977810
9.2018028644;-0.9375527442;0.2996332072;-0.0577339773
9.2121187869;-0.7743625601;0.3033141887;-0.0172431797
9.2224347094;-0.6222153209;0.3045411826;0.0195666362
9.2327506318;-0.4712950755;0.3057681765;0.0502414828
9.2430665543;-0.3166938485;0.3057681765;0.0796893356
9.2533824768;-0.1792705356;0.3008602010;0.1042292129
9.2636983993;-0.0614791245;0.3069951703;0.1324500718
9.2740143218;0.0391343724;0.3057681765;0.1533089675
9.2843302443;0.1139809982;0.2996332072;0.1753948571
9.2946461668;0.1741036976;0.2971792194;0.1913457773
9.3049620893;0.2219564583;0.2971792194;0.2072966976
9.3152780118;0.2550852926;0.2984062133;0.2244746117
9.3255939343;0.2698092190;0.2971792194;0.2416525258
9.3359098568;0.2771711822;0.2934982378;0.2600574338
9.3462257793;0.2796251699;0.2959522256;0.2686463908
9.3565417018;0.2808521638;0.2959522256;0.2870512988
9.3668576243;0.2845331454;0.2947252317;0.3017752252
9.3771735468;0.2955760902;0.2922712440;0.3189531393
9.3874894693;0.3188889736;0.2898172562;0.3373580473
9.3978053917;0.3569257834;0.2922712440;0.3582169430
9.4081213142;0.4121405074;0.2885902624;0.3852108080
9.4184372367;0.4820791577;0.2922712440;0.4109776792
9.4287531592;0.5741036976;0.2947252317;0.4379715442
9.4390690817;0.6796251699;0.2959522256;0.4686463908
9.4493850042;0.7937355994;0.3033141887;0.5005482313
9.4597009267;0.9237969491;0.3069951703;0.5324500718
9.4700168492;1.0612202620;0.3045411826;0.5643519123
9.4803327717;1.1937355994;0.3033141887;0.5999347344
9.4906486942;1.3213429614;0.3094491581;0.6281555933
9.5009646167;1.4342263969;0.3094491581;0.6576034460
9.5112805392;1.5250239430;0.3155841274;0.6845973111
9.5215964617;1.5912816117;0.3254000783;0.7042292129
9.5319123842;1.6366803847;0.3303080538;0.7201801331
9.5422283067;1.6514043111;0.3401240047;0.7226341209
9.5525442291;1.6354533908;0.3438049863;0.7263151025
9.5628601516;1.5961895871;0.3450319802;0.7164991515
9.5731760741;1.5299319184;0.3523939433;0.7005482313
9.5834919966;1.4526313049;0.3560749249;0.6772353479
9.5938079191;1.3716497098;0.3548479311;0.6551494583
9.6041238416;1.2710362129;0.3634368881;0.6232476178
9.6144397641;1.1814656607;0.3671178697;0.5888917896
9.6247556866;1.1066190350;0.3683448636;0.5569899491
9.6350716091;1.0415883601;0.3671178697;0.5201801331
9.6453875316;0.9949625933;0.3707988513;0.4944132620
9.6557034541;0.9704227160;0.3695718575;0.4711003785
9.6660193766;0.9704227160;0.3707988513;0.4465605012
9.6763352991;0.9826926546;0.3695718575;0.4232476178
9.6866512216;1.0158214890;0.3732528391;0.4085236914
9.6969671441;1.0563122865;0.3769338207;0.3974807466
9.7072830666;1.0980300779;0.3781608145;0.3876647957
9.7175989890;1.1397478693;0.3793878084;0.3839838141
9.7279149115;1.1728767037;0.3855227777;0.3839838141
9.7382308340;1.1961895871;0.3892037593;0.3741678632
9.7485467565;1.1949625933;0.3892037593;0.3680328939
9.7588626790;1.1728767037;0.3892037593;0.3545359614
9.7691786015;1.1311589123;0.3916577470;0.3385850411
9.7794945240;1.0661282374;0.3916577470;0.3152721577
9.7898104465;0.9777846791;0.3953387286;0.2882782927
9.8001263690;0.8710362129;0.3928847409;0.2514684767
9.8104422915;0.7483368264;0.3879767654;0.2048427098
9.8207582140;0.6072325319;0.3867497716;0.1557629552
9.8310741365;0.4624472558;0.3842957838;0.1066832006
9.8413900590;0.3164349859;0.3867497716;0.0490144890
9.8517059815;0.1777846791;0.3892037593;-0.0049732411
9.8620219040;0.0550852926;0.3818417961;-0.0724579037
9.8723378265;-0.0676140939;0.3879767654;-0.1411695601
9.8826537489;-0.1755895540;0.3842957838;-0.2135621981
9.8929696714;-0.2651601061;0.3867497716;-0.2835008485
9.9032855939;-0.3363257503;0.3842957838;-0.3497585172
