Time (s);Pressure (kPa)
6.6327368421;101.6833344280;18.4579439252
6.6426959064;101.8173320564;18.4579439252
6.6526549708;101.7278940960;18.6448598131
6.6626140351;101.8619463963;18.6448598131
6.6725730994;101.6833344280;18.4579439252
6.6825321637;101.7278940960;18.6448598131
6.6924912281;101.6833344280;18.4579439252
6.7024502924;101.6387747600;18.2710280374
6.7124093567;101.7724537640;18.8317757009
6.7223684211;101.6833344280;18.4579439252
6.7323274854;102.1300509971;18.6448598131
6.7422865497;101.6387747600;18.2710280374
6.7522456140;102.1300509971;18.6448598131
6.7622046784;101.6833344280;18.4579439252
6.7721637427;101.7727177164;18.2710280374
6.7821228070;101.6833344280;18.4579439252
6.7920818713;101.8173320564;18.4579439252
6.8020409357;101.6833344280;18.4579439252
6.8120000000;101.9066606729;18.2710280374
6.8219590643;101.6833344280;18.4579439252
6.8319181287;101.9959986967;18.6448598131
6.8418771930;101.9959986967;18.6448598131
6.8518362573;101.6833344280;18.4579439252
6.8617953216;101.9959986967;18.6448598131
6.8717543860;101.7278940960;18.6448598131
6.8817134503;101.8173320564;18.4579439252
6.8916725146;101.6833344280;18.4579439252
6.9016315789;101.9065607363;18.8317757009
6.9115906433;102.0853273132;18.4579439252
6.9215497076;101.6833344280;18.4579439252
6.9315087719;101.6833344280;18.4579439252
6.9414678363;101.8173320564;18.4579439252
6.9514269006;101.8619463963;18.6448598131
6.9613859649;101.8619463963;18.6448598131
6.9713450292;101.9959986967;18.6448598131
6.9813040936;101.9513296848;18.4579439252
6.9912631579;101.7727177164;18.2710280374
7.0012222222;101.7278940960;18.6448598131
7.0111812865;101.6387747600;18.2710280374
7.0211403509;101.8619463963;18.6448598131
7.0310994152;101.6833344280;18.4579439252
7.0410584795;101.8173320564;18.4579439252
7.0510175439;101.8619463963;18.6448598131
7.0609766082;101.6833344280;18.4579439252
7.0709356725;101.9959986967;18.6448598131
7.0808947368;101.8173320564;18.4579439252
7.0908538012;101.6387747600;18.2710280374
7.1008128655;101.6833344280;18.4579439252
7.1107719298;101.9959986967;18.6448598131
7.1207309942;101.8173320564;18.4579439252
7.1306900585;101.6387747600;18.2710280374
7.1406491228;101.6833344280;18.4579439252
7.1506081871;101.5493367995;18.4579439252
7.1605672515;101.8619463963;18.6448598131
7.1705263158;101.8173320564;18.4579439252
7.1804853801;101.8173320564;18.4579439252
7.1904444444;101.8619463963;18.6448598131
7.2004035088;101.9959986967;18.6448598131
7.2103625731;101.6387747600;18.2710280374
7.2203216374;101.5493367995;18.4579439252
7.2302807018;101.8173320564;18.4579439252
7.2402397661;101.6833344280;18.4579439252
7.2501988304;101.8619463963;18.6448598131
7.2601578947;101.9513296848;18.4579439252
7.2701169591;101.8173320564;18.4579439252
7.2800760234;101.8619463963;18.6448598131
7.2900350877;102.1300509971;18.6448598131
7.2999941520;101.6833344280;18.4579439252
7.3099532164;101.8619463963;18.6448598131
7.3199122807;101.8173320564;18.4579439252
7.3298713450;101.7724537640;18.8317757009
7.3398304094;101.7727177164;18.2710280374
7.3497894737;101.7278940960;18.6448598131
7.3597485380;101.7278940960;18.6448598131
7.3697076023;101.8619463963;18.6448598131
7.3796666667;101.8619463963;18.6448598131
7.3896257310;101.9513296848;18.4579439252
7.3995847953;101.5942150920;18.0841121495
7.4095438596;101.6833344280;18.4579439252
7.4195029240;101.7278940960;18.6448598131
7.4294619883;101.6833344280;18.4579439252
7.4394210526;101.6833344280;18.4579439252
7.4493801170;102.1300509971;18.6448598131
7.4593391813;102.0406677087;18.8317757009
7.4692982456;101.7278940960;18.6448598131
7.4792573099;101.7727177164;18.2710280374
7.4892163743;101.8619463963;18.6448598131
7.4991754386;101.8173320564;18.4579439252
7.5091345029;101.6833344280;18.4579439252
7.5190935673;101.8173320564;18.4579439252
7.5290526316;101.6833344280;18.4579439252
7.5390116959;101.7281033764;18.0841121495
7.5489707602;101.9065607363;18.8317757009
7.5589298246;102.1747746810;18.8317757009
7.5688888889;101.8173320564;18.4579439252
7.5788479532;101.8173320564;18.4579439252
7.5888070175;101.9513296848;18.4579439252
7.5987660819;101.6833344280;18.4579439252
7.6087251462;101.9513296848;18.4579439252
7.6186842105;101.9066606729;18.2710280374
7.6286432749;101.7278940960;18.6448598131
7.6386023392;101.7727177164;18.2710280374
7.6485614035;101.7727177164;18.2710280374
7.6585204678;101.6833344280;18.4579439252
7.6684795322;101.8173320564;18.4579439252
7.6784385965;101.6833344280;18.4579439252
7.6883976608;102.1747746810;18.8317757009
7.6983567251;101.8173320564;18.4579439252
7.7083157895;101.7727177164;18.2710280374
7.7182748538;101.8173320564;18.4579439252
7.7282339181;102.1747746810;18.8317757009
7.7381929825;101.5938417956;18.6448598131
7.7481520468;101.8173320564;18.4579439252
7.7581111111;101.7727177164;18.2710280374
7.7680701754;101.8173320564;18.4579439252
7.7780292398;101.6833344280;18.4579439252
7.7879883041;101.6833344280;18.4579439252
7.7979473684;101.9513296848;18.4579439252
7.8079064327;102.0853273132;18.4579439252
7.8178654971;101.6833344280;18.4579439252
7.8278245614;101.6833344280;18.4579439252
7.8377836257;101.9513296848;18.4579439252
7.8477426901;101.8173320564;18.4579439252
7.8577017544;101.6833344280;18.4579439252
7.8676608187;101.7278940960;18.6448598131
7.8776198830;101.6387747600;18.2710280374
7.8875789474;101.9066606729;18.2710280374
7.8975380117;102.0406677087;18.8317757009
7.9074970760;101.7278940960;18.6448598131
7.9174561404;101.7281033764;18.0841121495
7.9274152047;101.7278940960;18.6448598131
7.9373742690;101.9513296848;18.4579439252
7.9473333333;101.8619463963;18.6448598131
7.9572923977;101.8619463963;18.6448598131
7.9672514620;101.7281033764;18.0841121495
7.9772105263;101.8619463963;18.6448598131
7.9871695906;101.8619463963;18.6448598131
7.9971286550;101.6833344280;18.4579439252
8.0070877193;101.8173320564;18.4579439252
8.0170467836;101.7278940960;18.6448598131
8.0270058480;101.9513296848;18.4579439252
8.0369649123;101.6387747600;18.2710280374
8.0469239766;102.1747746810;18.8317757009
8.0568830409;101.8619463963;18.6448598131
8.0668421053;101.8173320564;18.4579439252
8.0768011696;101.8619463963;18.6448598131
8.0867602339;101.8619463963;18.6448598131
8.0967192982;101.8173320564;18.4579439252
8.1066783626;101.9513296848;18.4579439252
8.1166374269;101.9959986967;18.6448598131
8.1265964912;101.8173320564;18.4579439252
8.1365555556;101.9513296848;18.4579439252
8.1465146199;101.6833344280;18.4579439252
8.1564736842;102.0406677087;18.8317757009
8.1664327485;101.8173320564;18.4579439252
8.1763918129;101.8619463963;18.6448598131
8.1863508772;101.8173320564;18.4579439252
8.1963099415;102.1300509971;18.6448598131
8.2062690058;102.0853273132;18.4579439252
8.2162280702;101.7278940960;18.6448598131
8.2261871345;101.6833344280;18.4579439252
8.2361461988;101.7724537640;18.8317757009
8.2461052632;102.0406677087;18.8317757009
8.2560643275;101.9513296848;18.4579439252
8.2660233918;101.8619463963;18.6448598131
8.2759824561;101.7278940960;18.6448598131
8.2859415205;101.6383467916;18.8317757009
8.2959005848;101.8619463963;18.6448598131
8.3058596491;101.6833344280;18.4579439252
8.3158187135;101.6833344280;18.4579439252
8.3257777778;101.6833344280;18.4579439252
8.3357368421;101.8619463963;18.6448598131
8.3456959064;101.6833344280;18.4579439252
8.3556549708;101.6387747600;18.2710280374
8.3656140351;102.0406036293;18.2710280374
8.3755730994;101.8619463963;18.6448598131
8.3855321637;101.8173320564;18.4579439252
8.3954912281;101.8173320564;18.4579439252
8.4054502924;101.8619463963;18.6448598131
8.4154093567;101.8619463963;18.6448598131
8.4253684211;101.7278940960;18.6448598131
8.4353274854;101.6833344280;18.4579439252
8.4452865497;101.6833344280;18.4579439252
8.4552456140;102.1300509971;18.6448598131
8.4652046784;101.7727177164;18.2710280374
8.4751637427;101.7278940960;18.6448598131
8.4851228070;101.9959986967;18.6448598131
8.4950818713;101.9513296848;18.4579439252
8.5050409357;101.7278940960;18.6448598131
8.5150000000;101.6833344280;18.4579439252
8.5249590643;101.8619463963;18.6448598131
8.5349181287;101.6833344280;18.4579439252
8.5448771930;101.6833344280;18.4579439252
8.5548362573;101.7724537640;18.8317757009
8.5647953216;101.8173320564;18.4579439252
8.5747543860;101.8173320564;18.4579439252
8.5847134503;101.8173320564;18.4579439252
8.5946725146;101.7278940960;18.6448598131
8.6046315789;101.8173320564;18.4579439252
8.6145906433;101.6387747600;18.2710280374
8.6245497076;101.6833344280;18.4579439252
8.6345087719;101.6833344280;18.4579439252
8.6444678363;101.9513296848;18.4579439252
8.6544269006;101.7727177164;18.2710280374
8.6643859649;101.9959986967;18.6448598131
8.6743450292;101.9065607363;18.8317757009
8.6843040936;101.6833344280;18.4579439252
8.6942631579;101.8619463963;18.6448598131
8.7042222222;101.8173320564;18.4579439252
8.7141812865;101.9959986967;18.6448598131
8.7241403509;101.6833344280;18.4579439252
8.7340994152;101.9065607363;18.8317757009
8.7440584795;101.7278940960;18.6448598131
8.7540175439;101.6833344280;18.4579439252
8.7639766082;101.8619463963;18.6448598131
8.7739356725;101.7727177164;18.2710280374
8.7838947368;101.8173320564;18.4579439252
8.7938538012;101.8619463963;18.6448598131
8.8038128655;101.6833344280;18.4579439252
8.8137719298;101.6833344280;18.4579439252
8.8237309942;101.6833344280;18.4579439252
8.8336900585;101.9959986967;18.6448598131
8.8436491228;101.9065607363;18.8317757009
8.8536081871;101.9513296848;18.4579439252
8.8635672515;102.0406677087;18.8317757009
8.8735263158;101.8173320564;18.4579439252
8.8834853801;101.7727177164;18.2710280374
8.8934444444;101.6833344280;18.4579439252
8.9034035088;101.6833344280;18.4579439252
8.9133625731;101.9959986967;18.6448598131
8.9233216374;101.9959986967;18.6448598131
8.9332807018;101.8619463963;18.6448598131
8.9432397661;101.9065607363;18.8317757009
8.9531988304;101.6833344280;18.4579439252
8.9631578947;101.7724537640;18.8317757009
8.9731169591;102.0853273132;18.4579439252
8.9830760234;101.9513296848;18.4579439252
8.9930350877;101.8173320564;18.4579439252
9.0029941520;101.9513296848;18.4579439252
9.0129532164;101.8173320564;18.4579439252
9.0229122807;101.7727177164;18.2710280374
9.0328713450;101.9959986967;18.6448598131
9.0428304094;101.8619463963;18.6448598131
9.0527894737;101.8173320564;18.4579439252
9.0627485380;101.6833344280;18.4579439252
9.0727076023;101.7278940960;18.6448598131
9.0826666667;101.8173320564;18.4579439252
9.0926257310;101.8619463963;18.6448598131
9.1025847953;101.8173320564;18.4579439252
9.1125438596;101.6833344280;18.4579439252
9.1225029240;101.9066606729;18.2710280374
9.1324619883;101.6833344280;18.4579439252
9.1424210526;101.8173320564;18.4579439252
9.1523801170;102.0853273132;18.4579439252
9.1623391813;101.5493367995;18.4579439252
9.1722982456;101.7727177164;18.2710280374
9.1822573099;101.8173320564;18.4579439252
9.1922163743;101.6833344280;18.4579439252
9.2021754386;101.6833344280;18.4579439252
9.2121345029;101.6833344280;18.4579439252
9.2220935673;101.5493367995;18.4579439252
9.2320526316;101.9959986967;18.6448598131
9.2420116959;101.7281033764;18.0841121495
9.2519707602;101.6833344280;18.4579439252
9.2619298246;101.8173320564;18.4579439252
9.2718888889;101.9513296848;18.4579439252
9.2818479532;101.7278940960;18.6448598131
9.2918070175;101.8619463963;18.6448598131
9.3017660819;101.6833344280;18.4579439252
9.3117251462;101.8173320564;18.4579439252
9.3216842105;101.8619463963;18.6448598131
9.3316432749;101.8619463963;18.6448598131
9.3416023392;101.8619916609;18.0841121495
9.3515614035;101.8173320564;18.4579439252
9.3615204678;101.9959986967;18.6448598131
9.3714795322;101.8173320564;18.4579439252
9.3814385965;101.5493367995;18.4579439252
9.3913976608;101.9511750763;19.0186915888
9.4013567251;101.8619463963;18.6448598131
9.4113157895;102.0853273132;18.4579439252
9.4212748538;101.7278940960;18.6448598131
9.4312339181;101.8173320564;18.4579439252
9.4411929825;101.6833344280;18.4579439252
9.4511520468;101.6833344280;18.4579439252
9.4611111111;101.6833344280;18.4579439252
9.4710701754;101.9065607363;18.8317757009
9.4810292398;101.8173320564;18.4579439252
9.4909883041;101.6387747600;18.2710280374
9.5009473684;101.5938417956;18.6448598131
9.5109064327;101.8173320564;18.4579439252
9.5208654971;101.8173320564;18.4579439252
9.5308245614;101.8619463963;18.6448598131
9.5407836257;101.8173320564;18.4579439252
9.5507426901;101.9065607363;18.8317757009
9.5607017544;101.9958799454;18.0841121495
9.5706608187;101.8173320564;18.4579439252
9.5806198830;101.8173320564;18.4579439252
9.5905789474;102.0853273132;18.4579439252
9.6005380117;101.6833344280;18.4579439252
9.6104970760;101.8619463963;18.6448598131
9.6204561404;101.8173320564;18.4579439252
9.6304152047;101.6833344280;18.4579439252
9.6403742690;101.6833344280;18.4579439252
9.6503333333;101.7278940960;18.6448598131
9.6602923977;102.0853273132;18.4579439252
9.6702514620;101.9513296848;18.4579439252
9.6802105263;101.6387747600;18.2710280374
9.6901695906;101.7278940960;18.6448598131
9.7001286550;101.7278940960;18.6448598131
9.7100877193;101.8173320564;18.4579439252
9.7200467836;101.6387747600;18.2710280374
9.7300058480;101.7278940960;18.6448598131
9.7399649123;101.6383467916;18.8317757009
9.7499239766;101.7278940960;18.6448598131
9.7598830409;101.6833344280;18.4579439252
9.7698421053;101.9513296848;18.4579439252
9.7798011696;101.7724537640;18.8317757009
9.7897602339;101.7724537640;18.8317757009
9.7997192982;101.7278940960;18.6448598131
9.8096783626;101.7727177164;18.2710280374
9.8196374269;101.8173320564;18.4579439252
9.8295964912;101.9959986967;18.6448598131
9.8395555556;101.8173320564;18.4579439252
9.8495146199;101.9959986967;18.6448598131
9.8594736842;101.8173320564;18.4579439252
9.8694327485;101.5493367995;18.4579439252
9.8793918129;102.2193249416;18.4579439252
9.8893508772;101.7724537640;18.8317757009
9.8993099415;101.9513296848;18.4579439252
9.9092690058;101.7278940960;18.6448598131
9.9192280702;101.6833344280;18.4579439252
9.9291871345;101.7278940960;18.6448598131
9.9391461988;101.8619463963;18.6448598131
9.9491052632;101.8619463963;18.6448598131
9.9590643275;101.8173320564;18.4579439252
9.9690233918;101.5942150920;18.0841121495
9.9789824561;101.7278940960;18.6448598131
9.9889415205;102.1300509971;18.6448598131
9.9989005848;101.9065607363;18.8317757009
10.0088596491;101.8619463963;18.6448598131
10.0188187135;101.8619463963;18.6448598131
10.0287777778;101.9513296848;18.4579439252
10.0387368421;101.5938417956;18.6448598131
10.0486959064;101.7278940960;18.6448598131
10.0586549708;101.6833344280;18.4579439252
10.0686140351;101.6833344280;18.4579439252
10.0785730994;101.7278940960;18.6448598131
10.0885321637;101.6833344280;18.4579439252
10.0984912281;101.6833344280;18.4579439252
10.1084502924;102.1300509971;18.6448598131
10.1184093567;101.6833344280;18.4579439252
10.1283684211;101.8173320564;18.4579439252
10.1383274854;101.9513296848;18.4579439252
10.1482865497;101.8173320564;18.4579439252
10.1582456140;101.9065607363;18.8317757009
10.1682046784;101.6833344280;18.4579439252
10.1781637427;101.7278940960;18.6448598131
10.1881228070;101.9959986967;18.6448598131
10.1980818713;101.7278940960;18.6448598131
10.2080409357;101.6833344280;18.4579439252
10.2180000000;101.6833344280;18.4579439252
10.2279590643;101.6383467916;18.8317757009
10.2379181287;101.6833344280;18.4579439252
10.2478771930;101.6833344280;18.4579439252
10.2578362573;101.6833344280;18.4579439252
10.2677953216;101.8173320564;18.4579439252
10.2777543860;101.8173320564;18.4579439252
10.2877134503;101.7278940960;18.6448598131
10.2976725146;101.9959986967;18.6448598131
10.3076315789;101.8173320564;18.4579439252
10.3175906433;101.8619463963;18.6448598131
10.3275497076;101.9513296848;18.4579439252
10.3375087719;101.6833344280;18.4579439252
10.3474678363;101.8619463963;18.6448598131
10.3574269006;101.8173320564;18.4579439252
10.3673859649;101.7724537640;18.8317757009
10.3773450292;101.8619463963;18.6448598131
10.3873040936;101.6833344280;18.4579439252
10.3972631579;101.6833344280;18.4579439252
10.4072222222;101.8619463963;18.6448598131
10.4171812865;101.6833344280;18.4579439252
10.4271403509;101.6833344280;18.4579439252
10.4370994152;101.9513296848;18.4579439252
10.4470584795;101.8173320564;18.4579439252
10.4570175439;101.8619463963;18.6448598131
10.4669766082;101.8619463963;18.6448598131
10.4769356725;101.7278940960;18.6448598131
10.4868947368;101.8619463963;18.6448598131
10.4968538012;101.7278940960;18.6448598131
10.5068128655;101.5493367995;18.4579439252
10.5167719298;102.0853273132;18.4579439252
10.5267309942;101.6833344280;18.4579439252
10.5366900585;101.6833344280;18.4579439252
10.5466491228;101.8173320564;18.4579439252
10.5566081871;101.6833344280;18.4579439252
10.5665672515;101.7278940960;18.6448598131
10.5765263158;101.8173320564;18.4579439252
10.5864853801;101.8173320564;18.4579439252
10.5964444444;101.8619463963;18.6448598131
10.6064035088;101.6833344280;18.4579439252
10.6163625731;101.9511750763;19.0186915888
10.6263216374;102.0853273132;18.4579439252
10.6362807018;101.7724537640;18.8317757009
10.6462397661;101.8173320564;18.4579439252
10.6561988304;101.7278940960;18.6448598131
10.6661578947;101.8619463963;18.6448598131
10.6761169591;101.9959986967;18.6448598131
10.6860760234;101.8173320564;18.4579439252
10.6960350877;101.6833344280;18.4579439252
10.7059941520;101.6833344280;18.4579439252
10.7159532164;101.8173320564;18.4579439252
10.7259122807;101.9065607363;18.8317757009
10.7358713450;101.8173320564;18.4579439252
10.7458304094;101.6833344280;18.4579439252
10.7557894737;101.9513296848;18.4579439252
10.7657485380;101.9065607363;18.8317757009
10.7757076023;101.8173320564;18.4579439252
10.7856666667;101.6833344280;18.4579439252
10.7956257310;101.5938417956;18.6448598131
10.8055847953;101.8173320564;18.4579439252
10.8155438596;101.8619463963;18.6448598131
10.8255029240;101.6833344280;18.4579439252
10.8354619883;101.6833344280;18.4579439252
10.8454210526;101.7278940960;18.6448598131
10.8553801170;101.7281033764;18.0841121495
10.8653391813;101.7278940960;18.6448598131
10.8752982456;101.9959986967;18.6448598131
10.8852573099;101.8619463963;18.6448598131
10.8952163743;101.8619463963;18.6448598131
10.9051754386;101.7724537640;18.8317757009
10.9151345029;101.6833344280;18.4579439252
10.9250935673;101.8619463963;18.6448598131
10.9350526316;101.7724537640;18.8317757009
10.9450116959;101.8619463963;18.6448598131
10.9549707602;101.7278940960;18.6448598131
10.9649298246;101.6833344280;18.4579439252
10.9748888889;101.8173320564;18.4579439252
10.9848479532;101.6833344280;18.4579439252
10.9948070175;101.6833344280;18.4579439252
11.0047660819;101.6833344280;18.4579439252
11.0147251462;101.9959986967;18.6448598131
11.0246842105;101.7724537640;18.8317757009
11.0346432749;101.9065607363;18.8317757009
11.0446023392;101.6833344280;18.4579439252
11.0545614035;101.8619463963;18.6448598131
11.0645204678;101.9959986967;18.6448598131
11.0744795322;101.7278940960;18.6448598131
11.0844385965;101.8619463963;18.6448598131
11.0943976608;101.9065607363;18.8317757009
11.1043567251;101.9513296848;18.4579439252
11.1143157895;101.6387747600;18.2710280374
11.1242748538;101.7727177164;18.2710280374
11.1342339181;101.6833344280;18.4579439252
11.1441929825;101.5938417956;18.6448598131
11.1541520468;101.5493367995;18.4579439252
11.1641111111;101.8173320564;18.4579439252
11.1740701754;101.6833344280;18.4579439252
11.1840292398;101.7278940960;18.6448598131
11.1939883041;101.6833344280;18.4579439252
11.2039473684;101.9065607363;18.8317757009
11.2139064327;101.8173320564;18.4579439252
11.2238654971;101.5938417956;18.6448598131
11.2338245614;102.0406677087;18.8317757009
11.2437836257;101.8619463963;18.6448598131
11.2537426901;101.6833344280;18.4579439252
11.2637017544;102.0853273132;18.4579439252
11.2736608187;101.8173320564;18.4579439252
11.2836198830;101.8173320564;18.4579439252
11.2935789474;101.6833344280;18.4579439252
11.3035380117;101.6387747600;18.2710280374
11.3134970760;101.9959986967;18.6448598131
11.3234561404;101.8173320564;18.4579439252
11.3334152047;101.7278940960;18.6448598131
11.3433742690;101.9959986967;18.6448598131
11.3533333333;101.9513296848;18.4579439252
11.3632923977;101.7724537640;18.8317757009
11.3732514620;101.7278940960;18.6448598131
11.3832105263;101.8619463963;18.6448598131
11.3931695906;101.7278940960;18.6448598131
11.4031286550;101.8173320564;18.4579439252
11.4130877193;101.7278940960;18.6448598131
11.4230467836;101.8619463963;18.6448598131
11.4330058480;101.8173320564;18.4579439252
11.4429649123;101.8619463963;18.6448598131
11.4529239766;101.8619463963;18.6448598131
11.4628830409;101.6833344280;18.4579439252
11.4728421053;101.8173320564;18.4579439252
11.4828011696;101.7278940960;18.6448598131
11.4927602339;101.5942150920;18.0841121495
11.5027192982;101.5938417956;18.6448598131
11.5126783626;101.7278940960;18.6448598131
11.5226374269;101.7278940960;18.6448598131
11.5325964912;101.7278940960;18.6448598131
11.5425555556;101.9959986967;18.6448598131
11.5525146199;101.6387747600;18.2710280374
11.5624736842;101.5938417956;18.6448598131
11.5724327485;101.9065607363;18.8317757009
11.5823918129;101.7278940960;18.6448598131
11.5923508772;102.1300509971;18.6448598131
11.6023099415;101.8173320564;18.4579439252
11.6122690058;102.1300509971;18.6448598131
11.6222280702;101.8173320564;18.4579439252
11.6321871345;101.6833344280;18.4579439252
11.6421461988;101.8619463963;18.6448598131
11.6521052632;101.8173320564;18.4579439252
11.6620643275;101.7278940960;18.6448598131
11.6720233918;101.7278940960;18.6448598131
11.6819824561;101.8619463963;18.6448598131
11.6919415205;101.6833344280;18.4579439252
11.7019005848;101.6833344280;18.4579439252
11.7118596491;101.8173320564;18.4579439252
11.7218187135;101.7278940960;18.6448598131
11.7317777778;101.8619463963;18.6448598131
11.7417368421;101.9959986967;18.6448598131
11.7516959064;101.6833344280;18.4579439252
11.7616549708;101.5048318035;18.2710280374
11.7716140351;101.6833344280;18.4579439252
11.7815730994;101.6833344280;18.4579439252
11.7915321637;101.5493367995;18.4579439252
11.8014912281;102.0853273132;18.4579439252
11.8114502924;101.6833344280;18.4579439252
11.8214093567;101.9066606729;18.2710280374
11.8313684211;101.5938417956;18.6448598131
11.8413274854;101.8619463963;18.6448598131
11.8512865497;102.0406677087;18.8317757009
11.8612456140;101.8173320564;18.4579439252
11.8712046784;101.7278940960;18.6448598131
11.8811637427;101.5493367995;18.4579439252
11.8911228070;102.1747746810;18.8317757009
11.9010818713;101.8619463963;18.6448598131
11.9110409357;102.1747746810;18.8317757009
11.9210000000;101.8619463963;18.6448598131
11.9309590643;101.8619463963;18.6448598131
11.9409181287;101.7278940960;18.6448598131
11.9508771930;101.6833344280;18.4579439252
11.9608362573;101.8619463963;18.6448598131
11.9707953216;101.6387747600;18.2710280374
11.9807543860;101.6833344280;18.4579439252
11.9907134503;101.6833344280;18.4579439252
12.0006725146;101.6833344280;18.4579439252
12.0106315789;101.8173320564;18.4579439252
12.0205906433;101.6833344280;18.4579439252
12.0305497076;101.8619463963;18.6448598131
12.0405087719;101.9959986967;18.6448598131
12.0504678363;101.8173320564;18.4579439252
12.0604269006;101.9065607363;18.8317757009
12.0703859649;101.6833344280;18.4579439252
12.0803450292;101.8173320564;18.4579439252
12.0903040936;101.8619463963;18.6448598131
12.1002631579;102.0406677087;18.8317757009
12.1102222222;101.5942150920;18.0841121495
12.1201812865;101.8619463963;18.6448598131
12.1301403509;101.8619463963;18.6448598131
12.1400994152;101.9513296848;18.4579439252
12.1500584795;101.6387747600;18.2710280374
12.1600175439;101.7724537640;18.8317757009
12.1699766082;101.9959986967;18.6448598131
12.1799356725;101.8619463963;18.6448598131
12.1898947368;102.0406036293;18.2710280374
12.1998538012;101.8173320564;18.4579439252
12.2098128655;101.6833344280;18.4579439252
12.2197719298;101.8173320564;18.4579439252
12.2297309942;101.9959986967;18.6448598131
12.2396900585;102.0406677087;18.8317757009
12.2496491228;101.8619463963;18.6448598131
12.2596081871;101.9513296848;18.4579439252
12.2695672515;101.6833344280;18.4579439252
12.2795263158;101.6833344280;18.4579439252
12.2894853801;101.8173320564;18.4579439252
12.2994444444;101.8173320564;18.4579439252
12.3094035088;101.8173320564;18.4579439252
12.3193625731;101.6387747600;18.2710280374
12.3293216374;101.6387747600;18.2710280374
12.3392807018;102.0406677087;18.8317757009
12.3492397661;101.8619463963;18.6448598131
12.3591988304;101.9959986967;18.6448598131
12.3691578947;101.5942150920;18.0841121495
12.3791169591;101.6833344280;18.4579439252
12.3890760234;101.8173320564;18.4579439252
12.3990350877;101.9065607363;18.8317757009
12.4089941520;101.6833344280;18.4579439252
12.4189532164;101.6833344280;18.4579439252
12.4289122807;101.8173320564;18.4579439252
12.4388713450;101.7724537640;18.8317757009
12.4488304094;101.7278940960;18.6448598131
12.4587894737;101.6387747600;18.2710280374
12.4687485380;101.8173320564;18.4579439252
12.4787076023;101.7278940960;18.6448598131
12.4886666667;101.8619463963;18.6448598131
12.4986257310;101.5938417956;18.6448598131
12.5085847953;101.6833344280;18.4579439252
12.5185438596;101.7278940960;18.6448598131
12.5285029240;101.7278940960;18.6448598131
12.5384619883;101.6833344280;18.4579439252
12.5484210526;101.6833344280;18.4579439252
12.5583801170;101.8173320564;18.4579439252
12.5683391813;101.8619463963;18.6448598131
12.5782982456;101.7278940960;18.6448598131
12.5882573099;101.6833344280;18.4579439252
12.5982163743;101.7278940960;18.6448598131
12.6081754386;101.7727177164;18.2710280374
12.6181345029;101.6833344280;18.4579439252
12.6280935673;102.0853273132;18.4579439252
12.6380526316;101.8619463963;18.6448598131
12.6480116959;101.7724537640;18.8317757009
12.6579707602;101.8619463963;18.6448598131
12.6679298246;101.7278940960;18.6448598131
12.6778888889;101.9513296848;18.4579439252
12.6878479532;101.8619463963;18.6448598131
12.6978070175;101.9513296848;18.4579439252
12.7077660819;101.8173320564;18.4579439252
12.7177251462;101.7727177164;18.2710280374
12.7276842105;101.6833344280;18.4579439252
12.7376432749;101.8619463963;18.6448598131
12.7476023392;101.7278940960;18.6448598131
12.7575614035;101.6833344280;18.4579439252
12.7675204678;101.8173320564;18.4579439252
12.7774795322;101.8619463963;18.6448598131
12.7874385965;101.9959986967;18.6448598131
12.7973976608;101.6833344280;18.4579439252
12.8073567251;101.9959986967;18.6448598131
12.8173157895;101.8173320564;18.4579439252
12.8272748538;101.7278940960;18.6448598131
12.8372339181;101.7727177164;18.2710280374
12.8471929825;101.7278940960;18.6448598131
12.8571520468;102.0853273132;18.4579439252
12.8671111111;101.8619463963;18.6448598131
12.8770701754;101.7278940960;18.6448598131
12.8870292398;101.9065607363;18.8317757009
12.8969883041;101.8619463963;18.6448598131
12.9069473684;102.1300509971;18.6448598131
12.9169064327;101.9065607363;18.8317757009
12.9268654971;101.8173320564;18.4579439252
12.9368245614;101.8173320564;18.4579439252
12.9467836257;101.9065607363;18.8317757009
12.9567426901;101.8173320564;18.4579439252
12.9667017544;101.9065607363;18.8317757009
12.9766608187;101.8173320564;18.4579439252
12.9866198830;101.9959986967;18.6448598131
12.9965789474;101.6833344280;18.4579439252
13.0065380117;101.8173320564;18.4579439252
13.0164970760;101.7278940960;18.6448598131
13.0264561404;101.8619463963;18.6448598131
13.0364152047;101.6387747600;18.2710280374
13.0463742690;101.8173320564;18.4579439252
13.0563333333;102.0853273132;18.4579439252
13.0662923977;101.8619463963;18.6448598131
13.0762514620;101.9513296848;18.4579439252
13.0862105263;101.8173320564;18.4579439252
13.0961695906;101.9065607363;18.8317757009
13.1061286550;101.5942150920;18.0841121495
13.1160877193;101.6387747600;18.2710280374
13.1260467836;101.9959986967;18.6448598131
13.1360058480;101.8173320564;18.4579439252
13.1459649123;101.6833344280;18.4579439252
13.1559239766;101.7278940960;18.6448598131
13.1658830409;102.0853273132;18.4579439252
13.1758421053;101.6833344280;18.4579439252
13.1858011696;101.5938417956;18.6448598131
13.1957602339;101.6383467916;18.8317757009
13.2057192982;101.6387747600;18.2710280374
13.2156783626;101.6833344280;18.4579439252
13.2256374269;101.9513296848;18.4579439252
13.2355964912;101.8173320564;18.4579439252
13.2455555556;101.9959986967;18.6448598131
